source_index,candidate_id,augmented_field,pivot_lang,gold_label,original_premise,original_hypothesis,augmented_premise,augmented_hypothesis,original_sentence,back_translated_sentence,accepted,reasons,semantic_forward_entailment,semantic_backward_entailment,semantic_min,nli_predicted_label,nli_gold_probability,hard_cue_changes,soft_cue_changes,number_cues_before,number_cues_after,change_ratio,length_ratio,source_to_pivot_over_limit,source_to_pivot_truncated,pivot_to_source_over_limit,pivot_to_source_truncated,was_truncated,translation_model,translation_model_revision,verifier_model,verifier_model_revision,risk_score,human_semantic_equivalent,human_label_preserved,human_useful_augmentation,human_notes
33,33:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A squirrel jumps in the snow.,A squirrel is attacking a small child.,A squirrel jumps in the snow.,A squirrel attacked a little child.,A squirrel is attacking a small child.,A squirrel attacked a little child.,True,[],0.9972827434539795,0.9964794516563416,0.9964794516563416,2,0.9830774664878845,[],[],,,0.20547945205479456,0.9210526315789473,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.02044308,,,,
33,33:premise:fra_Latn,premise,fra_Latn,contradiction,A squirrel jumps in the snow.,A squirrel is attacking a small child.,A squirrel jumps in the snow.,A squirrel is attacking a small child.,A squirrel jumps in the snow.,A squirrel jumps in the snow.,False,"[""trivial_copy"",""label_flip""]",0.9979664087295532,0.9979664087295532,0.9979664087295532,1,0.08828672021627426,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.91374687,,,,
34,34:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A shirtless man with sunglasses looks at the camera during a beach party.,the man is a model,A shirtless man with sunglasses looks at the camera during a beach party.,man is a model,the man is a model,man is a model,True,[],0.9912541508674622,0.9915728569030762,0.9912541508674622,1,0.9963966012001038,[],[],,,0.125,0.7777777777777778,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01234925,,,,
34,34:premise:fra_Latn,premise,fra_Latn,neutral,A shirtless man with sunglasses looks at the camera during a beach party.,the man is a model,A shirtless man with sunglasses looks at the camera at a beach party.,the man is a model,A shirtless man with sunglasses looks at the camera during a beach party.,A shirtless man with sunglasses looks at the camera at a beach party.,True,[],0.9949310421943665,0.9925503730773926,0.9925503730773926,1,0.9981221556663513,[],"[{""group"":""time"",""original"":{""during"":1},""candidate"":{},""field"":""premise""}]",,,0.05633802816901412,0.9452054794520548,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.10932747,,,,
35,35:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A young blond boy looking at a white robot on a green table.,A young blond person looking at a white robot on a green table.,A young blond boy looking at a white robot on a green table.,A young blonde looking at a white robot on a green table.,A young blond person looking at a white robot on a green table.,A young blonde looking at a white robot on a green table.,True,[],0.9950087070465088,0.9938108325004578,0.9938108325004578,0,0.9933235049247742,[],[],,,0.050000000000000044,0.9047619047619048,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01286566,,,,
35,35:premise:fra_Latn,premise,fra_Latn,entailment,A young blond boy looking at a white robot on a green table.,A young blond person looking at a white robot on a green table.,A young blonde looking at a white robot on a green table.,A young blond person looking at a white robot on a green table.,A young blond boy looking at a white robot on a green table.,A young blonde looking at a white robot on a green table.,False,"[""semantic_drift""]",0.9933235049247742,0.019680647179484367,0.019680647179484367,0,0.9938108325004578,[],[],,,0.042735042735042694,0.95,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.98650852,,,,
36,36:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A man wearing an orange vest is standing on the street with a bulldozer behind him.,Guy in front of a bulldozer.,A man wearing an orange vest is standing on the street with a bulldozer behind him.,A guy in front of a bulldozer.,Guy in front of a bulldozer.,A guy in front of a bulldozer.,False,"[""label_flip""]",0.9931106567382812,0.995395839214325,0.9931106567382812,2,0.1399925798177719,[],[],,,0.03448275862068961,1.0714285714285714,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.86689676,,,,
36,36:premise:fra_Latn,premise,fra_Latn,entailment,A man wearing an orange vest is standing on the street with a bulldozer behind him.,Guy in front of a bulldozer.,A man in an orange vest stands in the street with a bulldozer behind him.,Guy in front of a bulldozer.,A man wearing an orange vest is standing on the street with a bulldozer behind him.,A man in an orange vest stands in the street with a bulldozer behind him.,False,"[""label_flip""]",0.996981680393219,0.9976748824119568,0.996981680393219,2,0.27132388949394226,[],"[{""group"":""space"",""original"":{""on"":1,""behind"":1},""candidate"":{""in"":2,""behind"":1},""field"":""premise""}]",,,0.08974358974358976,0.8795180722891566,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.83169443,,,,
37,37:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A boy in a swimsuit sitting on top of a circular fountain.,A funny person sitting,A boy in a swimsuit sitting on top of a circular fountain.,A funny person sitting,A funny person sitting,A funny person sitting,False,"[""trivial_copy""]",0.9902828931808472,0.9902828931808472,0.9902828931808472,1,0.9370047450065613,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.07271236,,,,
37,37:premise:fra_Latn,premise,fra_Latn,neutral,A boy in a swimsuit sitting on top of a circular fountain.,A funny person sitting,A boy in a swimsuit sitting on a circular fountain.,A funny person sitting,A boy in a swimsuit sitting on top of a circular fountain.,A boy in a swimsuit sitting on a circular fountain.,True,[],0.9950703382492065,0.9678703546524048,0.9678703546524048,1,0.9476723670959473,[],[],,,0.06422018348623848,0.8793103448275862,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.08445728,,,,
38,38:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A man wearing a flannel shirt picking oranges in a farmer's market.,The man is near some oranges.,A man wearing a flannel shirt picking oranges in a farmer's market.,The man is near some oranges.,The man is near some oranges.,The man is near some oranges.,False,"[""trivial_copy""]",0.9950976967811584,0.9950976967811584,0.9950976967811584,0,0.9932605624198914,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01164174,,,,
38,38:premise:fra_Latn,premise,fra_Latn,entailment,A man wearing a flannel shirt picking oranges in a farmer's market.,The man is near some oranges.,A man in a flannel shirt picking oranges at a farmer's market.,The man is near some oranges.,A man wearing a flannel shirt picking oranges in a farmer's market.,A man in a flannel shirt picking oranges at a farmer's market.,True,[],0.9964902997016907,0.9964784979820251,0.9964784979820251,0,0.9936000108718872,[],[],,,0.06976744186046513,0.9253731343283582,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00992149,,,,
39,39:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,"A man wearing a gray hooded sweatshirt, blue jeans, and white and gray socks is putting his foot on top of his head.",A man moves his foot,"A man wearing a gray hooded sweatshirt, blue jeans, and white and gray socks is putting his foot on top of his head.",A man moves his foot,A man moves his foot,A man moves his foot,False,"[""trivial_copy""]",0.9917234778404236,0.9917234778404236,0.9917234778404236,0,0.9898721575737,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01840436,,,,
39,39:premise:fra_Latn,premise,fra_Latn,entailment,"A man wearing a gray hooded sweatshirt, blue jeans, and white and gray socks is putting his foot on top of his head.",A man moves his foot,"A man in a gray sweatshirt, blue jeans, and white and gray socks sets foot on his head.",A man moves his foot,"A man wearing a gray hooded sweatshirt, blue jeans, and white and gray socks is putting his foot on top of his head.","A man in a gray sweatshirt, blue jeans, and white and gray socks sets foot on his head.",True,[],0.996000349521637,0.9251251220703125,0.9251251220703125,0,0.9698268175125122,[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{""on"":1,""in"":1},""field"":""premise""}]",,,0.15270935960591137,0.75,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.20504806,,,,
40,40:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,"A young man performs yoga, inspired by a beautiful day on the beach.",A karate battle in the woods,"A young man performs yoga, inspired by a beautiful day on the beach.",A Karate Battle in the Forest,A karate battle in the woods,A Karate Battle in the Forest,True,[],0.980991542339325,0.9927975535392761,0.980991542339325,2,0.9992276430130005,[],[],,,0.1228070175438597,1.0357142857142858,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01978081,,,,
40,40:premise:fra_Latn,premise,fra_Latn,contradiction,"A young man performs yoga, inspired by a beautiful day on the beach.",A karate battle in the woods,"A young man practicing yoga, inspired by a beautiful day on the beach.",A karate battle in the woods,"A young man performs yoga, inspired by a beautiful day on the beach.","A young man practicing yoga, inspired by a beautiful day on the beach.",True,[],0.9943395256996155,0.9958641529083252,0.9943395256996155,2,0.9996035695075989,[],[],,,0.10144927536231885,1.0294117647058822,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.0060569,,,,
41,41:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,Boys in Africa are outside playing soccer and enjoying themselves.,The kids play baseball.,Boys in Africa are outside playing soccer and enjoying themselves.,The kids are playing baseball.,The kids play baseball.,The kids are playing baseball.,True,[],0.996364414691925,0.9972617626190186,0.996364414691925,2,0.9995953440666199,[],[],,,0.13207547169811318,1.3043478260869565,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00404024,,,,
41,41:premise:fra_Latn,premise,fra_Latn,contradiction,Boys in Africa are outside playing soccer and enjoying themselves.,The kids play baseball.,African boys are out playing football and having fun.,The kids play baseball.,Boys in Africa are outside playing soccer and enjoying themselves.,African boys are out playing football and having fun.,True,[],0.9945857524871826,0.9966717958450317,0.9945857524871826,2,0.999514102935791,[],"[{""group"":""space"",""original"":{""in"":1,""outside"":1},""candidate"":{},""field"":""premise""}]",,,0.4285714285714286,0.803030303030303,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.10590014,,,,
42,42:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A man lying down with a maroon cloth over his eyes and someone standing over him wearing flip-flops.,The man is lying down.,A man lying down with a maroon cloth over his eyes and someone standing over him wearing flip-flops.,The man is lying down.,The man is lying down.,The man is lying down.,False,"[""trivial_copy""]",0.9979482293128967,0.9979482293128967,0.9979482293128967,0,0.9970688223838806,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00498295,,,,
42,42:premise:fra_Latn,premise,fra_Latn,entailment,A man lying down with a maroon cloth over his eyes and someone standing over him wearing flip-flops.,The man is lying down.,"A man lying there with a brown cloth over his eyes, and someone standing over him wearing flip-flops.",The man is lying down.,A man lying down with a maroon cloth over his eyes and someone standing over him wearing flip-flops.,"A man lying there with a brown cloth over his eyes, and someone standing over him wearing flip-flops.",False,"[""semantic_drift""]",0.1762104630470276,0.031819216907024384,0.031819216907024384,0,0.9937113523483276,[],[],,,0.07462686567164178,1.01,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.97446943,,,,
43,43:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,"A man is operating a weed eater behind a building, and there is a red van nearby.",A man is working inside.,"A man is operating a weed eater behind a building, and there is a red van nearby.",There's a man working inside.,A man is working inside.,There's a man working inside.,True,[],0.9978394508361816,0.9975304007530212,0.9975304007530212,2,0.8651098608970642,[],[],,,0.2075471698113207,1.2083333333333333,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.13735974,,,,
43,43:premise:fra_Latn,premise,fra_Latn,contradiction,"A man is operating a weed eater behind a building, and there is a red van nearby.",A man is working inside.,"A man is operating a cannabis eater behind a building, and there's a red pickup truck nearby.",A man is working inside.,"A man is operating a weed eater behind a building, and there is a red van nearby.","A man is operating a cannabis eater behind a building, and there's a red pickup truck nearby.",False,"[""semantic_drift""]",0.0008543779258616269,0.0009919514413923025,0.0008543779258616269,2,0.9896460175514221,[],[],,,0.1724137931034483,1.1481481481481481,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.0094996,,,,
44,44:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A man on a bicycle rides up the side of a tree.,A man on a skateboard.,A man on a bicycle rides up the side of a tree.,A man on a skateboard.,A man on a skateboard.,A man on a skateboard.,False,"[""trivial_copy""]",0.9948161244392395,0.9948161244392395,0.9948161244392395,2,0.9991926550865173,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00599122,,,,
44,44:premise:fra_Latn,premise,fra_Latn,contradiction,A man on a bicycle rides up the side of a tree.,A man on a skateboard.,A man riding a bicycle climbs a tree.,A man on a skateboard.,A man on a bicycle rides up the side of a tree.,A man riding a bicycle climbs a tree.,True,[],0.9940709471702576,0.8927523493766785,0.8927523493766785,2,0.9992105960845947,[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{},""field"":""premise""}]",,,0.33333333333333337,0.7872340425531915,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.20803705,,,,
45,45:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A man with glasses and a white shirt playing a red guitar.,Billy decided to wear his white shirt with his new glasses for his guitar recital.,A man with glasses and a white shirt playing a red guitar.,Billy decided to wear his white shirt with his new glasses for his guitar recital.,Billy decided to wear his white shirt with his new glasses for his guitar recital.,Billy decided to wear his white shirt with his new glasses for his guitar recital.,False,"[""trivial_copy""]",0.9953258037567139,0.9953258037567139,0.9953258037567139,1,0.9971179962158203,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.0075562,,,,
45,45:premise:fra_Latn,premise,fra_Latn,neutral,A man with glasses and a white shirt playing a red guitar.,Billy decided to wear his white shirt with his new glasses for his guitar recital.,A man in glasses and a white shirt playing a red guitar.,Billy decided to wear his white shirt with his new glasses for his guitar recital.,A man with glasses and a white shirt playing a red guitar.,A man in glasses and a white shirt playing a red guitar.,True,[],0.9937787652015686,0.9936698079109192,0.9936698079109192,1,0.9966431856155396,[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""premise""}]",,,0.03508771929824561,0.9655172413793104,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.10968701,,,,
46,46:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A child shows other kids his still packaged toy.,A child has a Buzz Lightyear doll.,A child shows other kids his still packaged toy.,A kid has a Buzz Lightyear doll.,A child has a Buzz Lightyear doll.,A kid has a Buzz Lightyear doll.,True,[],0.9974700212478638,0.9971207976341248,0.9971207976341248,1,0.9993636012077332,[],[],,,0.06060606060606055,0.9411764705882353,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.0035156,,,,
46,46:premise:fra_Latn,premise,fra_Latn,neutral,A child shows other kids his still packaged toy.,A child has a Buzz Lightyear doll.,A child shows other children his toy still packed.,A child has a Buzz Lightyear doll.,A child shows other kids his still packaged toy.,A child shows other children his toy still packed.,True,[],0.9960088729858398,0.9969186782836914,0.9960088729858398,1,0.999428927898407,[],[],,,0.18367346938775508,1.0416666666666667,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.0045622,,,,
47,47:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,"Two musicians are carrying speakers, guitars, and musical equipment.",The musicians are going to band practice.,"Two musicians are carrying speakers, guitars, and musical equipment.",The musicians are going to practice.,The musicians are going to band practice.,The musicians are going to practice.,False,"[""semantic_drift""]",0.9972842931747437,0.001451247837394476,0.001451247837394476,1,0.9968186616897583,[],[],,,0.06493506493506496,0.8780487804878049,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.00173009,,,,
47,47:premise:fra_Latn,premise,fra_Latn,neutral,"Two musicians are carrying speakers, guitars, and musical equipment.",The musicians are going to band practice.,"Two musicians carry loudspeakers, guitars, and musical instruments.",The musicians are going to band practice.,"Two musicians are carrying speakers, guitars, and musical equipment.","Two musicians carry loudspeakers, guitars, and musical instruments.",True,[],0.9947825074195862,0.993746280670166,0.993746280670166,1,0.9983035326004028,[],[],,,0.15555555555555556,0.9852941176470589,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00795019,,,,
48,48:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A man sits in the floor slapping something while another woman watches and one stands in the kitchen talking.,Noone is watching the man.,A man sits in the floor slapping something while another woman watches and one stands in the kitchen talking.,No one's watching him.,Noone is watching the man.,No one's watching him.,False,"[""hard_cue_changed""]",0.9975220561027527,0.9966239929199219,0.9966239929199219,2,0.9994598031044006,"[{""group"":""negation"",""original"":{},""candidate"":{""no"":1},""field"":""hypothesis""}]",[],,,0.20833333333333337,0.8461538461538461,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.0039162,,,,
48,48:premise:fra_Latn,premise,fra_Latn,contradiction,A man sits in the floor slapping something while another woman watches and one stands in the kitchen talking.,Noone is watching the man.,One man is sitting on the floor typing something while another woman is watching and the other is standing in the kitchen talking.,Noone is watching the man.,A man sits in the floor slapping something while another woman watches and one stands in the kitchen talking.,One man is sitting on the floor typing something while another woman is watching and the other is standing in the kitchen talking.,False,"[""semantic_drift""]",0.0005267067463137209,0.0002892612246796489,0.0002892612246796489,2,0.9991623163223267,[],"[{""group"":""space"",""original"":{""in"":2},""candidate"":{""on"":1,""in"":1},""field"":""premise""}]",,,0.17991631799163177,1.1926605504587156,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.10054842,,,,
49,49:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,Two men fix a bicycle on a trail.,Two men are out in the mountains.,Two men fix a bicycle on a trail.,Two men are in the mountains.,Two men are out in the mountains.,Two men are in the mountains.,True,[],0.996299684047699,0.9931227564811707,0.9931227564811707,1,0.9631985425949097,[],[],,,0.06451612903225812,0.8787878787878788,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.0436787,,,,
49,49:premise:fra_Latn,premise,fra_Latn,neutral,Two men fix a bicycle on a trail.,Two men are out in the mountains.,Two men are fixing a bicycle on a track.,Two men are out in the mountains.,Two men fix a bicycle on a trail.,Two men are fixing a bicycle on a track.,False,"[""semantic_drift"",""label_flip""]",0.049101218581199646,0.2521693706512451,0.049101218581199646,2,0.0025205551646649837,[],[],,,0.15068493150684936,1.2121212121212122,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.94837823,,,,
50,50:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,Wolf-like dog chasing white wiffle ball through a green field.,The dog is in the field.,Wolf-like dog chasing white wiffle ball through a green field.,The dog is in the field.,The dog is in the field.,The dog is in the field.,False,"[""trivial_copy"",""label_flip""]",0.9963133931159973,0.9963133931159973,0.9963133931159973,0,0.014200634323060513,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.98948597,,,,
50,50:premise:fra_Latn,premise,fra_Latn,neutral,Wolf-like dog chasing white wiffle ball through a green field.,The dog is in the field.,A wolf dog chasing a white bullet in a green field.,The dog is in the field.,Wolf-like dog chasing white wiffle ball through a green field.,A wolf dog chasing a white bullet in a green field.,False,"[""semantic_drift"",""label_flip""]",0.0017454558983445168,0.0005913708009757102,0.0005913708009757102,0,0.012101029977202415,[],"[{""group"":""space"",""original"":{""through"":1},""candidate"":{""in"":1},""field"":""premise""}]",,,0.2743362831858407,0.8225806451612904,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,2.0873076,,,,
51,51:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,"A person holding up a red, yellow and purple striped flag on a street.",The person holds the flag of their home country.,"A person holding up a red, yellow and purple striped flag on a street.",The person holds the flag of his country of origin.,The person holds the flag of their home country.,The person holds the flag of his country of origin.,True,[],0.9861773252487183,0.9841206669807434,0.9841206669807434,1,0.998988926410675,[],[],,,0.19191919191919193,1.0625,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01689041,,,,
51,51:premise:fra_Latn,premise,fra_Latn,neutral,"A person holding up a red, yellow and purple striped flag on a street.",The person holds the flag of their home country.,"A person holding a red, yellow and purple stripe flag in the street.",The person holds the flag of their home country.,"A person holding up a red, yellow and purple striped flag on a street.","A person holding a red, yellow and purple stripe flag in the street.",True,[],0.9929296374320984,0.9879141449928284,0.9879141449928284,1,0.9990366697311401,[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{""in"":1},""field"":""premise""}]",,,0.07246376811594202,0.9714285714285714,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.11304919,,,,
52,52:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,"Two young girls are playing on swings, and one is holding the other girls swing ""still.""",A girl is telling her friend it is her turn to swing.,"Two young girls are playing on swings, and one is holding the other girls swing ""still.""",A girl tells her friend it's her turn to swing.,A girl is telling her friend it is her turn to swing.,A girl tells her friend it's her turn to swing.,True,[],0.9971810579299927,0.9958284497261047,0.9958284497261047,1,0.8137177228927612,[],[],,,0.09999999999999998,0.8867924528301887,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.19045383,,,,
