source_index,candidate_id,augmented_field,pivot_lang,gold_label,original_premise,original_hypothesis,augmented_premise,augmented_hypothesis,original_sentence,back_translated_sentence,accepted,reasons,semantic_forward_entailment,semantic_backward_entailment,semantic_min,nli_predicted_label,nli_gold_probability,hard_cue_changes,soft_cue_changes,number_cues_before,number_cues_after,change_ratio,length_ratio,source_to_pivot_over_limit,source_to_pivot_truncated,pivot_to_source_over_limit,pivot_to_source_truncated,was_truncated,translation_model,translation_model_revision,verifier_model,verifier_model_revision,risk_score,human_semantic_equivalent,human_label_preserved,human_useful_augmentation,human_notes
50,50:premise:fra_Latn,premise,fra_Latn,neutral,Wolf-like dog chasing white wiffle ball through a green field.,The dog is in the field.,A wolf dog chasing a white bullet in a green field.,The dog is in the field.,Wolf-like dog chasing white wiffle ball through a green field.,A wolf dog chasing a white bullet in a green field.,False,"[""semantic_drift"",""label_flip""]",0.0017454558983445168,0.0005913708009757102,0.0005913708009757102,0,0.012101029977202415,[],"[{""group"":""space"",""original"":{""through"":1},""candidate"":{""in"":1},""field"":""premise""}]",,,0.2743362831858407,0.8225806451612904,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,2.0873076,,,,
248,248:premise:fra_Latn,premise,fra_Latn,neutral,Two people riding a bike are riding towards a stop sign.,A couple ride a bike together.,Two people on bicycles head to a stop sign.,A couple ride a bike together.,Two people riding a bike are riding towards a stop sign.,Two people on bicycles head to a stop sign.,False,"[""label_flip""]",0.9972630739212036,0.9978569149971008,0.9972630739212036,0,0.45276930928230286,[],"[{""group"":""space"",""original"":{},""candidate"":{""on"":1},""field"":""premise""}]",,,0.29292929292929293,0.7678571428571429,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.64996762,,,,
769,769:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A brunette with a lei around her head.,A person with a lei around their head.,A brunette with a lei around her head.,A person with a law around his head.,A person with a lei around their head.,A person with a law around his head.,False,"[""semantic_drift"",""label_flip""]",0.010588658042252064,0.0012290002778172493,0.0012290002778172493,2,0.0009279523510485888,[],[],,,0.10810810810810811,0.9473684210526315,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.99784305,,,,
233,233:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,playing the guitar in front of the color purple.,some instruments can only be played with particular colours,playing the guitar in front of the color purple.,Some instruments can only be played with particular colors.,some instruments can only be played with particular colours,Some instruments can only be played with particular colors.,False,"[""trivial_copy"",""label_flip""]",0.9939607381820679,0.9947417974472046,0.9939607381820679,1,0.004282986279577017,[],[],,,0.016949152542372836,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.00175628,,,,
467,467:premise:fra_Latn,premise,fra_Latn,neutral,"One of the buses is marked ""Linea Express"" while the other is marked ""Metropolitan Transit System"". ",Two buses,"One of the buses is marked ""Linea Express"" while the other is marked ""Metropolitan Transit System"". ",Two buses,"One of the buses is marked ""Linea Express"" while the other is marked ""Metropolitan Transit System"". ","One of the buses is marked ""Linea Express"" while the other is marked ""Metropolitan Transit System"". ",False,"[""trivial_copy"",""label_flip""]",0.9913890957832336,0.9913890957832336,0.9913890957832336,0,0.05977814272046089,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.94883276,,,,
167,167:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,Children getting picked up from sports practice.,children getting done with sports practice,Children getting picked up from sports practice.,children starting to play sports,children getting done with sports practice,children starting to play sports,False,"[""semantic_drift"",""label_flip""]",0.000235721527133137,9.689816943136975e-05,9.689816943136975e-05,2,0.25479546189308167,[],[],,,0.3513513513513513,0.7619047619047619,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.74510764,,,,
725,725:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,Greyhound dogs wearing racing stripes are running out of a gate on a track.,Dogs wearing racing stripes are running out of a gate on a track.,Greyhound dogs wearing racing stripes are running out of a gate on a track.,Dogs with treadmills run through a door on a track.,Dogs wearing racing stripes are running out of a gate on a track.,Dogs with treadmills run through a door on a track.,False,"[""semantic_drift"",""label_flip""]",0.00027107709320262074,0.0002128634077962488,0.0002128634077962488,2,0.00033853991772048175,[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{""on"":1,""through"":1},""field"":""hypothesis""}]",,,0.4482758620689655,0.7846153846153846,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,2.0994486,,,,
22,22:premise:fra_Latn,premise,fra_Latn,neutral,Two men in suits laugh together.,The two guys in suits are talking and smiling.,Two men in suits laughing together.,The two guys in suits are talking and smiling.,Two men in suits laugh together.,Two men in suits laughing together.,False,"[""label_flip""]",0.9958398342132568,0.9967206120491028,0.9958398342132568,0,0.45672398805618286,[],[],,,0.04477611940298509,1.09375,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.54743618,,,,
564,564:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,Amish guy plays golf and walks,An Amish man enjoying some golf.,Amish guy plays golf and walks,An Amish guy playing golf.,An Amish man enjoying some golf.,An Amish guy playing golf.,False,"[""label_flip""]",0.9925884008407593,0.9881691932678223,0.9881691932678223,0,0.007121553178876638,[],"[{""group"":""quantifier"",""original"":{""some"":1},""candidate"":{},""field"":""hypothesis""}]",,,0.31034482758620685,0.8125,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.10470925,,,,
347,347:premise:fra_Latn,premise,fra_Latn,entailment,A man and a woman kissing while at a show.,A man is attracted to a woman.,A man and a woman kissing during a show.,A man is attracted to a woman.,A man and a woman kissing while at a show.,A man and a woman kissing during a show.,False,"[""label_flip""]",0.9954268932342529,0.9962310194969177,0.9954268932342529,1,0.36179864406585693,[],"[{""group"":""time"",""original"":{},""candidate"":{""during"":1},""field"":""premise""}]",,,0.14634146341463417,0.9523809523809523,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.74277446,,,,
406,406:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,Several people on a stage with a blue background.,The humans are on the ground.,Several people on a stage with a blue background.,Humans are on the ground.,The humans are on the ground.,Humans are on the ground.,False,"[""label_flip""]",0.996039628982544,0.9855560660362244,0.9855560660362244,2,0.010408025234937668,[],[],,,0.07407407407407407,0.8620689655172413,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.00403591,,,,
87,87:premise:fra_Latn,premise,fra_Latn,neutral,A group of runners on a road outside wearing short-sleeved shirts and shorts run towards the camera while a group of bystanders lining the street watch.,the camera photographs a race,A group of runners on a road outside wearing short-sleeved shirts and shorts rush to the camera while a group of passersby line up with the street guards.,the camera photographs a race,A group of runners on a road outside wearing short-sleeved shirts and shorts run towards the camera while a group of bystanders lining the street watch.,A group of runners on a road outside wearing short-sleeved shirts and shorts rush to the camera while a group of passersby line up with the street guards.,False,"[""label_flip""]",0.9922271966934204,0.9950547218322754,0.9922271966934204,0,0.02140668034553528,[],[],,,0.12418300653594772,1.013157894736842,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.98636612,,,,
259,259:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,people in white shirts and backpacks looking around one of them holding a small camera.,Some people are dressed in formal wear at the museum.,people in white shirts and backpacks looking around one of them holding a small camera.,Some people are officially dressed at the museum.,Some people are dressed in formal wear at the museum.,Some people are officially dressed at the museum.,False,"[""label_flip""]",0.9924865961074829,0.8803022503852844,0.8803022503852844,1,0.044726885855197906,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{},""field"":""hypothesis""}]",,,0.2549019607843137,0.9245283018867925,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.17497086,,,,
36,36:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A man wearing an orange vest is standing on the street with a bulldozer behind him.,Guy in front of a bulldozer.,A man wearing an orange vest is standing on the street with a bulldozer behind him.,A guy in front of a bulldozer.,Guy in front of a bulldozer.,A guy in front of a bulldozer.,False,"[""label_flip""]",0.9931106567382812,0.995395839214325,0.9931106567382812,2,0.1399925798177719,[],[],,,0.03448275862068961,1.0714285714285714,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.86689676,,,,
413,413:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,Horrific artwork displayed at the local hipster bar.,Local hipster bar is ripped off when ordering artwork and displays it anyways.,Horrific artwork displayed at the local hipster bar.,The local hipster bar gets stolen when you order artwork and still show it.,Local hipster bar is ripped off when ordering artwork and displays it anyways.,The local hipster bar gets stolen when you order artwork and still show it.,False,"[""label_flip""]",0.9964118599891663,0.9967895150184631,0.9964118599891663,2,0.04765590280294418,[],[],,,0.33333333333333337,0.9615384615384616,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.95593224,,,,
194,194:premise:fra_Latn,premise,fra_Latn,neutral,"A woman holding a microphone wearing a brown jacket, in front of a sign which says ""comedians you should know.""",A woman is advertising for a sign promoting comedians.,"A woman holding a microphone in a brown jacket, in front of a sign that says ""comedians you should know"".",A woman is advertising for a sign promoting comedians.,"A woman holding a microphone wearing a brown jacket, in front of a sign which says ""comedians you should know.""","A woman holding a microphone in a brown jacket, in front of a sign that says ""comedians you should know"".",False,"[""label_flip""]",0.9837151169776917,0.9854744672775269,0.9837151169776917,0,0.35499921441078186,[],"[{""group"":""space"",""original"":{""front"":1,""in"":1},""candidate"":{""front"":1,""in"":2},""field"":""premise""}]",,,0.06481481481481477,0.9459459459459459,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.76128567,,,,
638,638:premise:fra_Latn,premise,fra_Latn,contradiction,A person does a trick on a skateboard.,Trick on skateborad by a young boy in a busy traffic,Someone tricks on a skateboard.,Trick on skateborad by a young boy in a busy traffic,A person does a trick on a skateboard.,Someone tricks on a skateboard.,False,"[""label_flip""]",0.9979236125946045,0.9982885718345642,0.9979236125946045,1,0.00041596530354581773,[],[],,,0.21739130434782605,0.8157894736842105,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.00166042,,,,
478,478:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,The lady is holding her glasses.,A lady is cleaning her glasses.,The lady is holding her glasses.,A lady is cleaning her glasses.,A lady is cleaning her glasses.,A lady is cleaning her glasses.,False,"[""trivial_copy"",""label_flip""]",0.9978092312812805,0.9978092312812805,0.9978092312812805,2,0.410565584897995,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.59162518,,,,
477,477:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A dog leaps to catch a ball in a field.,A dog caught a ball in a field but then dropped it.,A dog leaps to catch a ball in a field.,"A dog caught a bullet in a field, but then dropped it.",A dog caught a ball in a field but then dropped it.,"A dog caught a bullet in a field, but then dropped it.",False,"[""semantic_drift"",""label_flip""]",0.0005954766529612243,0.0012677906779572368,0.0005954766529612243,2,0.0021144510246813297,[],[],,,0.04761904761904767,1.0588235294117647,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.99729007,,,,
657,657:premise:fra_Latn,premise,fra_Latn,neutral,The bull is running with a yellow fence behind him.,A bull is running through an open field chasing a cow.,The bull runs with a yellow fence behind it.,A bull is running through an open field chasing a cow.,The bull is running with a yellow fence behind him.,The bull runs with a yellow fence behind it.,False,"[""label_flip""]",0.9816581010818481,0.9928431510925293,0.9816581010818481,2,0.0019518908811733127,[],[],,,0.11578947368421055,0.8627450980392157,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.01639001,,,,
252,252:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,Two Latin dancers dancing with Mariachi band playing in the background with a crowd watching.,The dancers are performing for the crowd.,Two Latin dancers dancing with Mariachi band playing in the background with a crowd watching.,The dancers perform in front of the crowd.,The dancers are performing for the crowd.,The dancers perform in front of the crowd.,False,"[""label_flip""]",0.9975454211235046,0.9967758059501648,0.9967758059501648,2,0.3253037631511688,[],"[{""group"":""space"",""original"":{},""candidate"":{""front"":1,""in"":1},""field"":""hypothesis""}]",,,0.15662650602409633,1.024390243902439,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.77792043,,,,
447,447:premise:fra_Latn,premise,fra_Latn,neutral,Men share an item on mini trains.,men at a mini train convention,The men are sharing an article about mini trains.,men at a mini train convention,Men share an item on mini trains.,The men are sharing an article about mini trains.,False,"[""semantic_drift"",""label_flip""]",0.4490463137626648,0.9863227605819702,0.4490463137626648,2,0.08368851244449615,[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{},""field"":""premise""}]",,,0.3414634146341463,1.4848484848484849,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.56726517,,,,
122,122:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A couple embraces on a busy street.,A couple reunites,A couple embraces on a busy street.,A Couple Meeting,A couple reunites,A Couple Meeting,False,"[""semantic_drift"",""label_flip""]",0.8157150745391846,0.2939327359199524,0.2939327359199524,0,0.2488434612751007,[],[],,,0.33333333333333337,0.9411764705882353,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.4572238,,,,
541,541:premise:fra_Latn,premise,fra_Latn,neutral,The woman in a green sweater and the man with a cap are on the side of the road.,A husband and wife next to a road.,The woman in the green sweater and the man in the hat are on the side of the road.,A husband and wife next to a road.,The woman in a green sweater and the man with a cap are on the side of the road.,The woman in the green sweater and the man in the hat are on the side of the road.,False,"[""label_flip""]",0.9062414765357971,0.9641406536102295,0.9062414765357971,0,0.009351144544780254,[],"[{""group"":""space"",""original"":{""on"":1,""in"":1},""candidate"":{""on"":1,""in"":2},""field"":""premise""}]",,,0.0864197530864198,1.025,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.18440738,,,,
31,31:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A man in jeans is lying on a wooden floor.,A man and woman is holding hands.,A man in jeans is lying on a wooden floor.,A man and a woman holding hands.,A man and woman is holding hands.,A man and a woman holding hands.,False,"[""label_flip""]",0.9956313371658325,0.995187520980835,0.995187520980835,1,0.3830985128879547,[],[],,,0.07692307692307687,0.9696969696969697,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.62171397,,,,
686,686:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A class of students all doing different actions.,A class of students working on one math problem.,A class of students all doing different actions.,A class of students working on a math problem.,A class of students working on one math problem.,A class of students working on a math problem.,False,"[""hard_cue_changed"",""label_flip""]",0.9961857199668884,0.9821627736091614,0.9821627736091614,1,0.028826437890529633,"[{""group"":""number"",""original"":{""one"":1},""candidate"":{},""field"":""hypothesis""}]",[],"{""one"":1}",{},0.04255319148936165,0.9583333333333334,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.98901079,,,,
503,503:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A black dog leaps in the air above the snow.,The dog has snow on his fur.,A black dog leaps in the air above the snow.,The dog has snow on his fur.,The dog has snow on his fur.,The dog has snow on his fur.,False,"[""trivial_copy"",""label_flip""]",0.9974551796913147,0.9974551796913147,0.9974551796913147,1,0.005293507594615221,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.99725131,,,,
149,149:premise:fra_Latn,premise,fra_Latn,entailment,An elderly middle-eastern woman is about to smoke a pack of cigarettes.,A woman is about to harm her body.,An elderly woman in the Middle East is about to smoke a pack of cigarettes.,A woman is about to harm her body.,An elderly middle-eastern woman is about to smoke a pack of cigarettes.,An elderly woman in the Middle East is about to smoke a pack of cigarettes.,False,"[""label_flip""]",0.9816868305206299,0.9954832792282104,0.9816868305206299,1,0.1924741119146347,[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""premise""}]",,,0.1643835616438356,1.056338028169014,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.92583906,,,,
595,595:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,"A person is standing at the top of a large, rolling sand dune.",She was stranded in the desert.,"A person is standing at the top of a large, rolling sand dune.",She was stuck in the desert.,She was stranded in the desert.,She was stuck in the desert.,False,"[""label_flip""]",0.9893890023231506,0.9779791235923767,0.9779791235923767,1,0.009846862405538559,[],[],,,0.15254237288135597,0.9032258064516129,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.01217401,,,,
194,194:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,"A woman holding a microphone wearing a brown jacket, in front of a sign which says ""comedians you should know.""",A woman is advertising for a sign promoting comedians.,"A woman holding a microphone wearing a brown jacket, in front of a sign which says ""comedians you should know.""",A woman advertises for a billboard promoting comedians.,A woman is advertising for a sign promoting comedians.,A woman advertises for a billboard promoting comedians.,False,"[""semantic_drift"",""label_flip""]",0.2826516032218933,0.9896979928016663,0.2826516032218933,0,0.11502205580472946,[],[],,,0.17431192660550454,1.0185185185185186,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.60232634,,,,
676,676:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A brown and black dog approaching a red ball.,The ball attracted the dog's attention.,A brown and black dog approaching a red ball.,The bullet caught the dog's attention.,The ball attracted the dog's attention.,The bullet caught the dog's attention.,False,"[""semantic_drift"",""label_flip""]",0.00018028575868811458,0.0001972553291125223,0.00018028575868811458,2,0.0014330275589600205,[],[],,,0.19480519480519476,0.9743589743589743,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.99838669,,,,
151,151:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,"The backs of two Asian girls, wearing red tops and holding red flags.",Two girls are holding red flags.,"The backs of two Asian girls, wearing red tops and holding red flags.",Two girls are wearing red flags.,Two girls are holding red flags.,Two girls are wearing red flags.,False,"[""semantic_drift"",""label_flip""]",0.004181328229606152,0.009569562040269375,0.004181328229606152,2,0.09402886033058167,[],[],,,0.125,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.90178981,,,,
52,52:premise:fra_Latn,premise,fra_Latn,neutral,"Two young girls are playing on swings, and one is holding the other girls swing ""still.""",A girl is telling her friend it is her turn to swing.,"Two young girls are playing scales, and one holds the other ""always"".",A girl is telling her friend it is her turn to swing.,"Two young girls are playing on swings, and one is holding the other girls swing ""still.""","Two young girls are playing scales, and one holds the other ""always"".",False,"[""semantic_drift"",""label_flip""]",0.002003483008593321,0.0003613593289628625,0.0003613593289628625,2,0.0011117418762296438,[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{},""field"":""premise""}]",,,0.24840764331210186,0.7840909090909091,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,2.0985269,,,,
703,703:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,Beautiful day to play fetch with dog while relaxing on the dock at the lake.,The sun shines upon the lake.,Beautiful day to play fetch with dog while relaxing on the dock at the lake.,The sun shines on the lake.,The sun shines upon the lake.,The sun shines on the lake.,False,"[""label_flip""]",0.9978622794151306,0.9976809024810791,0.9976809024810791,1,0.0158125851303339,[],"[{""group"":""space"",""original"":{},""candidate"":{""on"":1},""field"":""hypothesis""}]",,,0.0357142857142857,0.9310344827586207,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.08650651,,,,
709,709:premise:fra_Latn,premise,fra_Latn,neutral,There are 2 shirtless boys jumping up from some water looking at a soccer ball.,Two boys are playing with a soccer ball in a pool.,There are two boys without a shirt jumping out of the water and looking at a football.,Two boys are playing with a soccer ball in a pool.,There are 2 shirtless boys jumping up from some water looking at a soccer ball.,There are two boys without a shirt jumping out of the water and looking at a football.,False,"[""hard_cue_changed"",""semantic_drift"",""label_flip""]",0.36919111013412476,0.902924656867981,0.36919111013412476,2,0.02597236819565296,"[{""group"":""negation"",""original"":{},""candidate"":{""without"":1},""field"":""premise""},{""group"":""number"",""original"":{""2"":1},""candidate"":{""two"":1},""field"":""premise""}]","[{""group"":""quantifier"",""original"":{""some"":1},""candidate"":{},""field"":""premise""}]","{""2"":1}","{""two"":1}",0.32121212121212117,1.0886075949367089,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.70483652,,,,
347,347:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A man and a woman kissing while at a show.,A man is attracted to a woman.,A man and a woman kissing while at a show.,A man is attracted to a woman.,A man is attracted to a woman.,A man is attracted to a woman.,False,"[""trivial_copy"",""label_flip""]",0.997497022151947,0.997497022151947,0.997497022151947,1,0.4634733200073242,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.53902966,,,,
484,484:premise:fra_Latn,premise,fra_Latn,entailment,A dog peeks out of a red play tunnel.,a dog playing,A dog looks out of a red game tunnel.,a dog playing,A dog peeks out of a red play tunnel.,A dog looks out of a red game tunnel.,False,"[""label_flip""]",0.9718157052993774,0.989054799079895,0.9718157052993774,1,0.07055690139532089,[],[],,,0.16216216216216217,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.95762739,,,,
