input_position,source_index,original_source_index,candidate_id,original_candidate_id,augmented_field,gold_label,original_premise,original_hypothesis,augmented_premise,augmented_hypothesis,original_sentence,back_translated_sentence,semantic_forward,semantic_backward,semantic_min,current_semantic_forward,current_semantic_backward,current_semantic_min,original_nli_predicted_label,original_nli_gold_probability,candidate_nli_predicted_label,candidate_nli_gold_probability,nli_gold_probability_delta,nli_transition,hard_cue_changes,soft_cue_changes,change_ratio,accepted,reasons,review_categories,review_semantic_equivalent,review_label_preserved,review_useful_augmentation,review_verdict,review_notes,secondary_sts_score,secondary_roberta_forward_entailment,secondary_roberta_backward_entailment,secondary_roberta_min_entailment,secondary_sts_large_score,secondary_bleurt_score,secondary_bart_forward_entailment,secondary_bart_backward_entailment,secondary_bart_min_entailment,expert_semantic_verdict,expert_useful_verdict,expert_notes,final_disagreement_reasons
286,195461,,195461:hypothesis:fra_Latn,,hypothesis,entailment,,,,,Some children are getting their picture taken.,Some children are photographed.,0.9962537288665771,0.9961685538291931,0.9961685538291931,0.9962537288665771,0.9961685538291931,0.9961685538291931,entailment,0.9918997287750244,entailment,0.9911834001541138,,,[],[],0.4285714285714286,True,[],,,,,,,0.8838555216789246,0.9937240481376648,0.9935560822486877,0.9935560822486877,0.945437490940094,0.41425901651382446,,,,,,,
287,195920,,195920:premise:fra_Latn,,premise,entailment,,,,,A single man sits on the ground with a cup in front of him.,A single man is sitting on the floor with a cup in front of him.,0.9931579232215881,0.9792129397392273,0.9792129397392273,0.9931579232215881,0.9792129397392273,0.9792129397392273,entailment,0.9821902513504028,entailment,0.9736613035202026,,,[],[],0.1382113821138211,True,[],,,,,,,0.9968467354774475,0.9930505752563477,0.9931375980377197,0.9930505752563477,0.9297775030136108,0.8968105316162109,,,,,,,
287,195920,,195920:hypothesis:fra_Latn,,hypothesis,entailment,,,,,The man is all alone on the ground.,The man is alone on the floor.,0.9810636043548584,0.9825344681739807,0.9810636043548584,0.9810636043548584,0.9825344681739807,0.9810636043548584,entailment,0.9821902513504028,entailment,0.9897050261497498,,,[],"[{""group"":""quantifier"",""original"":{""all"":1},""candidate"":{},""field"":""hypothesis""}]",0.19999999999999996,True,[],,,,,,,0.9894497990608215,0.993841290473938,0.994256317615509,0.993841290473938,0.8710569739341736,0.9334558248519897,,,,,,,
288,196673,,196673:premise:fra_Latn,,premise,entailment,,,,,A biker reaches the apex of his ramp while onlookers watch his feat.,A motorcyclist reaches the top of his ramp while spectators watch his feat.,0.9972023963928223,0.9974448680877686,0.9972023963928223,0.9972023963928223,0.9974448680877686,0.9972023963928223,entailment,0.9961351156234741,entailment,0.997423529624939,,,[],[],0.23076923076923073,True,[],,,,,,,0.9036275148391724,0.9937928915023804,0.9938957095146179,0.9937928915023804,0.8489482402801514,0.6413547992706299,,,,,,,
288,196673,,196673:hypothesis:fra_Latn,,hypothesis,entailment,,,,,A biker reaches the apex of his ramp.,A motorcyclist reaches the top of his ramp.,0.99647456407547,0.9975177049636841,0.99647456407547,0.99647456407547,0.9975177049636841,0.99647456407547,entailment,0.9961351156234741,entailment,0.996746301651001,,,[],[],0.25,True,[],,,,,,,0.8258326053619385,0.9927070736885071,0.992469847202301,0.992469847202301,0.8346776366233826,0.6319105625152588,,,,,,,
289,197235,,197235:premise:fra_Latn,,premise,entailment,,,,,A man is fishing on an inlet in the ocean.,A man fishing on a bay in the ocean.,0.9743945002555847,0.9864971041679382,0.9743945002555847,0.9743945002555847,0.9864971041679382,0.9743945002555847,entailment,0.9972240924835205,entailment,0.9966287016868591,,,[],[],0.15384615384615385,True,[],,,,,,,0.9126413464546204,0.20688800513744354,0.7901731133460999,0.20688800513744354,0.7615746855735779,0.13507424294948578,,,,,,,
290,199215,,199215:premise:fra_Latn,,premise,neutral,,,,,"Ready and set as two hockey players on the ice wait with sticks out in front of them, anticipating the puck.","Ready and set like two ice hockey players waiting with sticks in front of them, anticipating the puck.",0.9935358762741089,0.9416324496269226,0.9416324496269226,0.9935358762741089,0.9416324496269226,0.9416324496269226,neutral,0.9846817255020142,neutral,0.982783317565918,,,[],"[{""group"":""space"",""original"":{""front"":1,""in"":1,""on"":1},""candidate"":{""front"":1,""in"":1},""field"":""premise""}]",0.1333333333333333,True,[],,,,,,,0.9947526454925537,0.9933829307556152,0.992529571056366,0.992529571056366,0.970088541507721,0.06046399474143982,,,,,,,
291,200568,,200568:premise:fra_Latn,,premise,entailment,,,,,A multicolor cat fighting with a black and brown dog in a red collar.,A multicolored cat is fighting a black and brown dog with a red collar.,0.9966213703155518,0.9963326454162598,0.9963326454162598,0.9966213703155518,0.9963326454162598,0.9963326454162598,entailment,0.9974852800369263,entailment,0.9976008534431458,,,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{},""field"":""premise""}]",0.09999999999999998,True,[],,,,,,,0.9968392848968506,0.9921454787254333,0.987970769405365,0.987970769405365,0.97234046459198,0.4071694016456604,,,,,,,
291,200568,,200568:hypothesis:fra_Latn,,hypothesis,entailment,,,,,A cat and dog are fighting.,A cat and a dog are fighting.,0.9958406090736389,0.9966233968734741,0.9958406090736389,0.9958406090736389,0.9966233968734741,0.9958406090736389,entailment,0.9974852800369263,entailment,0.9976320266723633,,,[],[],0.0357142857142857,True,[],,,,,,,0.996556282043457,0.9937487840652466,0.9937832355499268,0.9937487840652466,0.9651326537132263,0.9558559060096741,,,,,,,
292,200662,,200662:hypothesis:fra_Latn,,hypothesis,neutral,,,,,A man is wearing a secret service outfit.,There's a man wearing a secret service outfit.,0.9982555508613586,0.9977719187736511,0.9977719187736511,0.9982555508613586,0.9977719187736511,0.9977719187736511,neutral,0.9472551941871643,neutral,0.9378461241722107,,,[],[],0.12643678160919536,True,[],,,,,,,0.9966287016868591,0.9920108914375305,0.9919180274009705,0.9919180274009705,0.9614047408103943,0.44487515091896057,,,,,,,
293,200772,,200772:premise:fra_Latn,,premise,neutral,,,,,A wakeboarder is traveling across the water behind a ramp.,A wakeboarder crosses the water behind a ramp.,0.9957895874977112,0.9876857995986938,0.9876857995986938,0.9957895874977112,0.9876857995986938,0.9876857995986938,neutral,0.9951594471931458,neutral,0.992108166217804,,,[],[],0.15384615384615385,True,[],,,,,,,0.982517659664154,0.9897575378417969,0.9848506450653076,0.9848506450653076,0.9631368517875671,0.6989114284515381,,,,,,,
295,203055,,203055:premise:fra_Latn,,premise,contradiction,,,,,A person in a colorful wig is wiping white cream on a woman's face.,A person in a colorful wig wipes the white cream on a woman's face.,0.9925124645233154,0.9947711825370789,0.9925124645233154,0.9925124645233154,0.9947711825370789,0.9925124645233154,contradiction,0.9988422989845276,contradiction,0.9991719722747803,,,[],[],0.08955223880597019,True,[],,,,,,,0.9967989921569824,0.9914087653160095,0.9909520149230957,0.9909520149230957,0.9706174731254578,0.6689335107803345,,,,,,,
297,204719,,204719:hypothesis:fra_Latn,,hypothesis,contradiction,,,,,A group of men are enjoying a day at the pool.,A group of men enjoying a day at the pool.,0.9959398508071899,0.995609700679779,0.995609700679779,0.9959398508071899,0.995609700679779,0.995609700679779,contradiction,0.9994925260543823,contradiction,0.9994074106216431,,,[],[],0.045454545454545414,True,[],,,,,,,0.9960805773735046,0.9939460158348083,0.9935209155082703,0.9935209155082703,0.9683615565299988,0.4960108995437622,,,,,,,
298,204800,,204800:premise:fra_Latn,,premise,contradiction,,,,,Two women with stethoscopes and a man with a blue hairnet on working tedious over an unknown object or person.,Two women with stethoscopes and a man with a blue hair net working tirelessly on an unknown object or person.,0.9515888690948486,0.9837400317192078,0.9515888690948486,0.9515888690948486,0.9837400317192078,0.9515888690948486,contradiction,0.9993088245391846,contradiction,0.999173104763031,,,[],"[{""group"":""space"",""original"":{""over"":1,""on"":1},""candidate"":{""on"":1},""field"":""premise""}]",0.08675799086757996,True,[],,,,,,,0.9849226474761963,0.9929196238517761,0.9623841643333435,0.9623841643333435,0.9694878458976746,0.6596237421035767,,,,,,,
299,205153,,205153:premise:fra_Latn,,premise,neutral,,,,,The men standing on the edge of a torn down building.,The men standing on the edge of a demolished building.,0.9974919557571411,0.9978037476539612,0.9974919557571411,0.9974919557571411,0.9978037476539612,0.9974919557571411,neutral,0.9993688464164734,neutral,0.999349057674408,,,[],[],0.14018691588785048,True,[],,,,,,,0.9958498477935791,0.9931983351707458,0.9923602938652039,0.9923602938652039,0.966618001461029,0.9329515099525452,,,,,,,
300,206106,,206106:hypothesis:fra_Latn,,hypothesis,neutral,,,,,There is a sad man with a red hat on his hand.,There's a sad man with a red hat in his hand.,0.9712087512016296,0.9265336990356445,0.9265336990356445,0.9712087512016296,0.9265336990356445,0.9265336990356445,neutral,0.9984846711158752,neutral,0.9984065890312195,,,[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{""in"":1},""field"":""hypothesis""}]",0.05494505494505497,True,[],,,,,,,0.9964762330055237,0.9718477725982666,0.9730725288391113,0.9718477725982666,0.971639096736908,0.8713796138763428,,,,,,,
301,207276,,207276:premise:fra_Latn,,premise,entailment,,,,,This dish is very tasty and I enjoy this dish,This dish is very tasty and I love this dish.,0.9958786964416504,0.995821475982666,0.995821475982666,0.9958786964416504,0.995821475982666,0.995821475982666,entailment,0.9787431359291077,entailment,0.9889860153198242,,,[],[],0.0888888888888889,True,[],,,,,,,0.9966636300086975,0.9935923218727112,0.9940111041069031,0.9935923218727112,0.9711533188819885,0.9331218600273132,,,,,,,
301,207276,,207276:hypothesis:fra_Latn,,hypothesis,entailment,,,,,There is food in the dish.,There's food in the plate.,0.9836570620536804,0.995442271232605,0.9836570620536804,0.9836570620536804,0.995442271232605,0.9836570620536804,entailment,0.9787431359291077,entailment,0.95039302110672,,,[],[],0.23076923076923073,True,[],,,,,,,0.6381456255912781,0.9702529311180115,0.978377103805542,0.9702529311180115,0.8258653283119202,0.5311741828918457,,,,,,,
302,207574,,207574:premise:fra_Latn,,premise,neutral,,,,,A man surfing on big waves with a watch on.,A man surfing big waves with a watch.,0.9939035773277283,0.9953362345695496,0.9939035773277283,0.9939035773277283,0.9953362345695496,0.9939035773277283,neutral,0.9989433884620667,neutral,0.9988011121749878,,,[],"[{""group"":""space"",""original"":{""on"":2},""candidate"":{},""field"":""premise""}]",0.07499999999999996,True,[],,,,,,,0.9955400824546814,0.9926417469978333,0.9834286570549011,0.9834286570549011,0.9660801291465759,0.7350035309791565,,,,,,,
302,207574,,207574:hypothesis:fra_Latn,,hypothesis,neutral,,,,,He is in a surfing tournament.,He's at a surfing tournament.,0.9938219785690308,0.9936670660972595,0.9936670660972595,0.9938219785690308,0.9936670660972595,0.9936670660972595,neutral,0.9989433884620667,neutral,0.9978724718093872,,,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{},""field"":""hypothesis""}]",0.11864406779661019,True,[],,,,,,,0.9962674975395203,0.9894267320632935,0.9911297559738159,0.9894267320632935,0.9633249640464783,0.5537416338920593,,,,,,,
303,208906,,208906:premise:fra_Latn,,premise,entailment,,,,,People at a concert wave their hands in the air as they watch the singer and guitarist perform.,"At a concert, people wave their hands in the air watching the singer and guitarist play.",0.9975568056106567,0.9963511228561401,0.9963511228561401,0.9975568056106567,0.9963511228561401,0.9963511228561401,entailment,0.9828024506568909,entailment,0.9828837513923645,,,[],[],0.1912568306010929,True,[],,,,,,,0.9921442270278931,0.9928243160247803,0.9933795928955078,0.9928243160247803,0.9697606563568115,0.7091624140739441,,,,,,,
303,208906,,208906:hypothesis:fra_Latn,,hypothesis,entailment,,,,,People enjoying music at a concert.,People enjoy music at a concert.,0.9971528053283691,0.9966208934783936,0.9966208934783936,0.9971528053283691,0.9966208934783936,0.9966208934783936,entailment,0.9828024506568909,entailment,0.9597503542900085,,,[],[],0.04477611940298509,True,[],,,,,,,0.996720016002655,0.9926972985267639,0.9932829141616821,0.9926972985267639,0.9674751162528992,0.9996215105056763,,,,,,,
304,209139,,209139:premise:fra_Latn,,premise,entailment,,,,,A kid is riding on a skateboard.,There's a kid on a skateboard.,0.9982497096061707,0.9962587356567383,0.9962587356567383,0.9982497096061707,0.9962587356567383,0.9962587356567383,entailment,0.9976319074630737,entailment,0.996067225933075,,,[],[],0.29032258064516125,True,[],,,,,,,0.9246138334274292,0.9914107322692871,0.9920691251754761,0.9914107322692871,0.9084011912345886,-0.03830700367689133,,,,,,,
304,209139,,209139:hypothesis:fra_Latn,,hypothesis,entailment,,,,,A kid is riding a skateboard,There's a kid on a skateboard.,0.9978078007698059,0.996067225933075,0.996067225933075,0.9978078007698059,0.996067225933075,0.996067225933075,entailment,0.9976319074630737,entailment,0.9982497096061707,,,[],"[{""group"":""space"",""original"":{},""candidate"":{""on"":1},""field"":""hypothesis""}]",0.31034482758620685,True,[],,,,,,,0.9463226199150085,0.9911677837371826,0.9928090572357178,0.9911677837371826,0.9615525007247925,-0.049459055066108704,,,,,,,
305,209684,,209684:hypothesis:fra_Latn,,hypothesis,entailment,,,,,The man is sitting down.,The man is sitting.,0.9975852966308594,0.9850671291351318,0.9850671291351318,0.9975852966308594,0.9850671291351318,0.9850671291351318,entailment,0.9918839931488037,entailment,0.9963939785957336,,,[],[],0.11627906976744184,True,[],,,,,,,0.965264081954956,0.9925724267959595,0.9939901828765869,0.9925724267959595,0.9604217410087585,0.3159157335758209,,,,,,,
306,209775,,209775:premise:fra_Latn,,premise,neutral,,,,,Eldery couple wearing hats looking at tickets on the street.,An elderly couple wearing hats is looking at the tickets on the street.,0.9959250688552856,0.996301531791687,0.9959250688552856,0.9959250688552856,0.996301531791687,0.9959250688552856,neutral,0.9433273077011108,neutral,0.9495683908462524,,,[],[],0.08396946564885499,True,[],,,,,,,0.996412456035614,0.9922614693641663,0.9929810762405396,0.9922614693641663,0.9709435701370239,0.060835957527160645,,,,,,,
309,213001,,213001:hypothesis:fra_Latn,,hypothesis,entailment,,,,,Two girls have their clothes on in the shower.,Two girls are wearing their clothes in the shower.,0.997643768787384,0.9982812404632568,0.997643768787384,0.997643768787384,0.9982812404632568,0.997643768787384,entailment,0.9962660670280457,entailment,0.9948635697364807,,,[],"[{""group"":""space"",""original"":{""in"":1,""on"":1},""candidate"":{""in"":1},""field"":""hypothesis""}]",0.14583333333333337,True,[],,,,,,,0.9933146834373474,0.9938649535179138,0.9939058423042297,0.9938649535179138,0.9679530262947083,0.7247217893600464,,,,,,,
310,213279,,213279:premise:fra_Latn,,premise,entailment,,,,,A large duck in flight over a rocky stream.,A big duck flying on a rocky creek.,0.9652286171913147,0.9964841604232788,0.9652286171913147,0.9652286171913147,0.9964841604232788,0.9652286171913147,entailment,0.9973948001861572,entailment,0.9950607419013977,,,[],"[{""group"":""space"",""original"":{""over"":1,""in"":1},""candidate"":{""on"":1},""field"":""premise""}]",0.33333333333333337,True,[],,,,,,,0.9196224212646484,0.9505945444107056,0.9887304902076721,0.9505945444107056,0.797993004322052,0.6365587711334229,,,,,,,
310,213279,,213279:hypothesis:fra_Latn,,hypothesis,entailment,,,,,A duck is flying over water.,A duck flies over the water.,0.997767448425293,0.9975526928901672,0.9975526928901672,0.997767448425293,0.9975526928901672,0.9975526928901672,entailment,0.9973948001861572,entailment,0.9965657591819763,,,[],[],0.2142857142857143,True,[],,,,,,,0.9952346682548523,0.9914217591285706,0.9907705783843994,0.9907705783843994,0.9674389362335205,0.6808010935783386,,,,,,,
312,214226,,214226:premise:fra_Latn,,premise,contradiction,,,,,A man sitting on the back of a truck underneath an umbrella.,A man sitting in the back of a truck under an umbrella.,0.9957383871078491,0.9915447235107422,0.9915447235107422,0.9957383871078491,0.9915447235107422,0.9915447235107422,contradiction,0.9993904829025269,contradiction,0.9993630051612854,,,[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{""under"":1,""in"":1},""field"":""premise""}]",0.060869565217391286,True,[],,,,,,,0.9968691468238831,0.9744483828544617,0.9880821704864502,0.9744483828544617,0.9709045886993408,0.9571142792701721,,,,,,,
314,215221,,215221:premise:fra_Latn,,premise,neutral,,,,,A waveboarder skims through the surf at sunset.,A surfer crosses the wave at sunset.,0.995593249797821,0.9914189577102661,0.9914189577102661,0.995593249797821,0.9914189577102661,0.9914189577102661,neutral,0.9949972629547119,neutral,0.9941800832748413,,,[],"[{""group"":""space"",""original"":{""through"":1},""candidate"":{},""field"":""premise""}]",0.5903614457831325,True,[],,,,,,,0.7623723745346069,0.9630483984947205,0.7999269366264343,0.7999269366264343,0.8960965275764465,0.3403272032737732,,,,,,,
314,215221,,215221:hypothesis:fra_Latn,,hypothesis,neutral,,,,,A person is in a waveboader competition.,A person is taking part in a waveboader competition.,0.996536135673523,0.9972042441368103,0.996536135673523,0.996536135673523,0.9972042441368103,0.996536135673523,neutral,0.9949972629547119,neutral,0.9980021119117737,,,[],[],0.13043478260869568,True,[],,,,,,,0.9950165152549744,0.9905276298522949,0.9850045442581177,0.9850045442581177,0.9688803553581238,0.8538420796394348,,,,,,,
315,215707,,215707:premise:fra_Latn,,premise,entailment,,,,,A man with black hair sits in a restaurant with a glass of beer.,A man with black hair is sitting in a restaurant with a glass of beer.,0.9962853193283081,0.9966013431549072,0.9962853193283081,0.9962853193283081,0.9966013431549072,0.9962853193283081,entailment,0.9966287016868591,entailment,0.9967691898345947,,,[],[],0.05970149253731338,True,[],,,,,,,0.996713399887085,0.9933679699897766,0.9936403632164001,0.9933679699897766,0.9724774360656738,0.9388855695724487,,,,,,,
315,215707,,215707:hypothesis:fra_Latn,,hypothesis,entailment,,,,,There is a man with a drink.,There's a man with a drink.,0.9933484196662903,0.9908567667007446,0.9908567667007446,0.9933484196662903,0.9908567667007446,0.9908567667007446,entailment,0.9966287016868591,entailment,0.996479332447052,,,[],[],0.054545454545454564,True,[],,,,,,,0.9964889287948608,0.9928486347198486,0.9930781722068787,0.9928486347198486,0.9663469791412354,0.7942531108856201,,,,,,,
316,215759,,215759:hypothesis:fra_Latn,,hypothesis,contradiction,,,,,A girl is wearing a yellow suit.,There's a girl in a yellow suit.,0.9976669549942017,0.9975346326828003,0.9975346326828003,0.9976669549942017,0.9975346326828003,0.9975346326828003,contradiction,0.9993879795074463,contradiction,0.9993840456008911,,,[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""hypothesis""}]",0.25,True,[],,,,,,,0.9922776222229004,0.9928212761878967,0.992676317691803,0.992676317691803,0.9589418172836304,0.3609907031059265,,,,,,,
319,216738,,216738:premise:fra_Latn,,premise,entailment,,,,,A woman is taking a man's blood pressure in a kitchen.,A woman takes a man's blood pressure in a kitchen.,0.9968531727790833,0.9947598576545715,0.9947598576545715,0.9968531727790833,0.9947598576545715,0.9947598576545715,entailment,0.9933400750160217,entailment,0.9904601573944092,,,[],[],0.07692307692307687,True,[],,,,,,,0.9964779019355774,0.9918617010116577,0.990251898765564,0.990251898765564,0.9699535965919495,0.7411186695098877,,,,,,,
319,216738,,216738:hypothesis:fra_Latn,,hypothesis,entailment,,,,,The woman is checking the man's health indoors.,The woman checks the man's health inside.,0.995220959186554,0.9628313183784485,0.9628313183784485,0.995220959186554,0.9628313183784485,0.9628313183784485,entailment,0.9933400750160217,entailment,0.9798272848129272,,,[],"[{""group"":""space"",""original"":{},""candidate"":{""inside"":1},""field"":""hypothesis""}]",0.15909090909090906,True,[],,,,,,,0.996593177318573,0.9914344549179077,0.9921464323997498,0.9914344549179077,0.9659802317619324,0.5430430173873901,,,,,,,
320,217803,,217803:premise:fra_Latn,,premise,entailment,,,,,Many people stand on an overpass looking over.,A lot of people stand on a bridge and watch.,0.9922266006469727,0.9866074323654175,0.9866074323654175,0.9922266006469727,0.9866074323654175,0.9866074323654175,entailment,0.9786309003829956,entailment,0.9831498265266418,,,[],"[{""group"":""quantifier"",""original"":{""many"":1},""candidate"":{},""field"":""premise""},{""group"":""space"",""original"":{""over"":1,""on"":1},""candidate"":{""on"":1},""field"":""premise""}]",0.48888888888888893,True,[],,,,,,,0.7696093320846558,0.984131395816803,0.9830458164215088,0.9830458164215088,0.6661557555198669,0.25706586241722107,,,,,,,
321,218103,,218103:hypothesis:fra_Latn,,hypothesis,entailment,,,,,A girl jumps into water.,A girl jumps in the water.,0.9976206421852112,0.9982762336730957,0.9976206421852112,0.9976206421852112,0.9982762336730957,0.9976206421852112,entailment,0.9985931515693665,entailment,0.9982841610908508,,,[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""hypothesis""}]",0.07999999999999996,True,[],,,,,,,0.9962835907936096,0.9928841590881348,0.9931483864784241,0.9928841590881348,0.9677969217300415,0.9027112722396851,,,,,,,
322,218557,,218557:premise:fra_Latn,,premise,neutral,,,,,A boy is flying in midair while snowboarding in a hilly and wooded area.,"A boy is flying outdoors snowboarding in a mountainous, forested area.",0.9910632371902466,0.976550281047821,0.976550281047821,0.9910632371902466,0.976550281047821,0.976550281047821,neutral,0.9811787009239197,neutral,0.952399730682373,,,[],"[{""group"":""space"",""original"":{""in"":2},""candidate"":{""in"":1},""field"":""premise""}]",0.323943661971831,True,[],,,,,,,0.9146727919578552,0.9875487089157104,0.8587197065353394,0.8587197065353394,0.897429347038269,0.5065052509307861,,,,,,,
322,218557,,218557:hypothesis:fra_Latn,,hypothesis,neutral,,,,,the boy is competing in a snowboard competition,the boy is in a snowboarding competition,0.9948456287384033,0.9951710104942322,0.9948456287384033,0.9948456287384033,0.9951710104942322,0.9948456287384033,neutral,0.9811787009239197,neutral,0.9991747736930847,,,[],[],0.14942528735632188,True,[],,,,,,,0.9964147806167603,0.9816774725914001,0.9855901598930359,0.9816774725914001,0.9712991714477539,0.538724958896637,,,,,,,
323,219803,,219803:premise:fra_Latn,,premise,entailment,,,,,"A young man is having his picture taken in front of a picture of an Asian sports team, while a child walks in a ball cap walks in front of the picture.","A young man is photographed in front of a photo of an Asian sports team, while a child in a ball cap is walking in front of the photo.",0.9948893785476685,0.9946927428245544,0.9946927428245544,0.9948893785476685,0.9946927428245544,0.9946927428245544,entailment,0.9969111084938049,entailment,0.9977287650108337,,,[],[],0.19999999999999996,True,[],,,,,,,0.9723338484764099,0.9932900667190552,0.9928354620933533,0.9928354620933533,0.9692009687423706,0.5267734527587891,,,,,,,
323,219803,,219803:hypothesis:fra_Latn,,hypothesis,entailment,,,,,A young man gets his photo taken.,A young man is being photographed.,0.996649444103241,0.9963797926902771,0.9963797926902771,0.996649444103241,0.9963797926902771,0.9963797926902771,entailment,0.9969111084938049,entailment,0.9969205856323242,,,[],[],0.28358208955223885,True,[],,,,,,,0.8809987902641296,0.9918078780174255,0.9931135773658752,0.9918078780174255,0.95963454246521,0.3295315206050873,,,,,,,
324,221452,,221452:premise:fra_Latn,,premise,entailment,,,,,A girl in a baseball uniform getting ready to throw the ball at a game.,A girl in a baseball uniform prepares to throw the ball at a game.,0.9964543581008911,0.994277834892273,0.994277834892273,0.9964543581008911,0.994277834892273,0.994277834892273,entailment,0.9964659214019775,entailment,0.9949231743812561,,,[],[],0.10948905109489049,True,[],,,,,,,0.9964858293533325,0.9933848977088928,0.9922682642936707,0.9922682642936707,0.9720838069915771,0.7544234991073608,,,,,,,
324,221452,,221452:hypothesis:fra_Latn,,hypothesis,entailment,,,,,The girl prepares to throw the ball.,The girl's getting ready to throw the ball.,0.9971081614494324,0.9977127313613892,0.9971081614494324,0.9971081614494324,0.9977127313613892,0.9971081614494324,entailment,0.9964659214019775,entailment,0.9959378242492676,,,[],[],0.21518987341772156,True,[],,,,,,,0.9966276288032532,0.9932364821434021,0.9931562542915344,0.9931562542915344,0.9697256684303284,0.34158608317375183,,,,,,,
326,223038,,223038:hypothesis:fra_Latn,,hypothesis,neutral,,,,,There is a boy jumping into the water to play.,There's a boy who jumps into the water to play.,0.9968331456184387,0.9955418705940247,0.9955418705940247,0.9968331456184387,0.9955418705940247,0.9955418705940247,neutral,0.9921446442604065,neutral,0.9927746057510376,,,[],[],0.11827956989247312,True,[],,,,,,,0.9793345928192139,0.9922858476638794,0.9928291440010071,0.9922858476638794,0.9688146114349365,0.7962151169776917,,,,,,,
327,223113,,223113:premise:fra_Latn,,premise,entailment,,,,,Two men stand in front of a building.,Two men standing in front of a building.,0.9957186579704285,0.9966451525688171,0.9957186579704285,0.9957186579704285,0.9966451525688171,0.9957186579704285,entailment,0.9944513440132141,entailment,0.995002806186676,,,[],[],0.038961038961038974,True,[],,,,,,,0.996756374835968,0.9916484355926514,0.993087112903595,0.9916484355926514,0.9665501117706299,1.0036413669586182,,,,,,,
327,223113,,223113:hypothesis:fra_Latn,,hypothesis,entailment,,,,,two men stand,Two men stand up,0.9891204833984375,0.9949321150779724,0.9891204833984375,0.9891204833984375,0.9949321150779724,0.9891204833984375,entailment,0.9944513440132141,entailment,0.9633411169052124,,,[],[],0.10344827586206895,True,[],,,,,,,0.956367552280426,0.9774856567382812,0.9858279228210449,0.9774856567382812,0.9537487030029297,0.7019459009170532,,,,,,,
328,224071,,224071:premise:fra_Latn,,premise,contradiction,,,,,Three people are walking down the beach.,Three people are walking along the beach.,0.993303120136261,0.954211950302124,0.954211950302124,0.993303120136261,0.954211950302124,0.954211950302124,contradiction,0.9996057152748108,contradiction,0.999625563621521,,,[],[],0.06172839506172845,True,[],,,,,,,0.9968452453613281,0.9927918910980225,0.9925726652145386,0.9925726652145386,0.9688980579376221,0.8593065738677979,,,,,,,
329,224732,,224732:premise:fra_Latn,,premise,neutral,,,,,Shoppers look for Christmas gifts at Harrod's department store.,Shoppers are looking for Christmas gifts at Harrod's department store.,0.9946885108947754,0.9976359605789185,0.9946885108947754,0.9946885108947754,0.9976359605789185,0.9946885108947754,neutral,0.9989604949951172,neutral,0.9990618824958801,,,[],[],0.052631578947368474,True,[],,,,,,,0.9967016577720642,0.9919365644454956,0.9912328124046326,0.9912328124046326,0.9725012183189392,0.8617507815361023,,,,,,,
329,224732,,224732:hypothesis:fra_Latn,,hypothesis,neutral,,,,,The shoppers are finding good deals.,Buyers find good deals.,0.9960733652114868,0.9893938899040222,0.9893938899040222,0.9960733652114868,0.9893938899040222,0.9893938899040222,neutral,0.9989604949951172,neutral,0.998481810092926,,,[],[],0.3220338983050848,True,[],,,,,,,0.8882398009300232,0.990393340587616,0.9911885261535645,0.990393340587616,0.9087715148925781,0.6735585331916809,,,,,,,
331,226116,,226116:premise:fra_Latn,,premise,neutral,,,,,Two females walking down the street with shopping bags.,Two women walking down the street with shopping bags.,0.9962981343269348,0.9967632293701172,0.9962981343269348,0.9962981343269348,0.9967632293701172,0.9962981343269348,neutral,0.9838452339172363,neutral,0.9840293526649475,,,[],[],0.09259259259259256,True,[],,,,,,,0.99676114320755,0.9935610294342041,0.9934640526771545,0.9934640526771545,0.966869056224823,0.9030957818031311,,,,,,,
333,226504,,226504:premise:fra_Latn,,premise,neutral,,,,,Two people raise their arms on a snowy hill in the mountains.,Two people holding up their arms on a snowy hill in the mountains.,0.9895418882369995,0.9953189492225647,0.9895418882369995,0.9895418882369995,0.9953189492225647,0.9895418882369995,neutral,0.9831127524375916,neutral,0.9857621192932129,,,[],[],0.10236220472440949,True,[],,,,,,,0.990385890007019,0.9878102540969849,0.9908725619316101,0.9878102540969849,0.9558267593383789,0.5882964730262756,,,,,,,
335,226981,,226981:premise:fra_Latn,,premise,entailment,,,,,Two men are sitting by themselves in a cafe.,Two men are sitting alone in a cafe.,0.997878909111023,0.9969123601913452,0.9969123601913452,0.997878909111023,0.9969123601913452,0.9969123601913452,entailment,0.9970670342445374,entailment,0.996791660785675,,,[],[],0.19999999999999996,True,[],,,,,,,0.9966498017311096,0.9937527775764465,0.9938840270042419,0.9937527775764465,0.9696508049964905,0.8008526563644409,,,,,,,
