input_position,source_index,original_source_index,candidate_id,original_candidate_id,augmented_field,gold_label,original_premise,original_hypothesis,augmented_premise,augmented_hypothesis,original_sentence,back_translated_sentence,semantic_forward,semantic_backward,semantic_min,current_semantic_forward,current_semantic_backward,current_semantic_min,original_nli_predicted_label,original_nli_gold_probability,candidate_nli_predicted_label,candidate_nli_gold_probability,nli_gold_probability_delta,nli_transition,hard_cue_changes,soft_cue_changes,change_ratio,accepted,reasons,review_categories,review_semantic_equivalent,review_label_preserved,review_useful_augmentation,review_verdict,review_notes,secondary_sts_score,secondary_roberta_forward_entailment,secondary_roberta_backward_entailment,secondary_roberta_min_entailment,secondary_sts_large_score,secondary_bleurt_score,secondary_bart_forward_entailment,secondary_bart_backward_entailment,secondary_bart_min_entailment,expert_semantic_verdict,expert_useful_verdict,expert_notes,final_disagreement_reasons
580,384316,,384316:hypothesis:fra_Latn,,hypothesis,contradiction,,,,,Everyone is awake riding the bus.,Everybody's up on the bus.,0.9973593354225159,0.9968541264533997,0.9968541264533997,0.9973593354225159,0.9968541264533997,0.9968541264533997,contradiction,0.9994187355041504,contradiction,0.9986770749092102,,,[],"[{""group"":""space"",""original"":{},""candidate"":{""on"":1},""field"":""hypothesis""}]",0.4576271186440678,True,[],,,,,,,0.8679975867271423,0.993619978427887,0.9925651550292969,0.9925651550292969,0.9098747968673706,-0.10952242463827133,,,,,,,bleurt_below_pass_p10
446,301629,,301629:hypothesis:fra_Latn,,hypothesis,contradiction,,,,,A woman is surfing.,She's a surfer.,0.9829875230789185,0.9943209886550903,0.9829875230789185,0.9829875230789185,0.9943209886550903,0.9829875230789185,contradiction,0.9994062185287476,contradiction,0.9983121156692505,,,[],[],0.5882352941176471,True,[],,,,,,,0.8881576061248779,0.991333544254303,0.9928969740867615,0.991333544254303,0.959678590297699,-0.37918880581855774,,,,,,,bleurt_below_pass_p10
120,74358,,74358:premise:fra_Latn,,premise,contradiction,,,,,A group examines a run down house.,A group is looking at a house that is in ruins.,0.9920390844345093,0.9981092214584351,0.9920390844345093,0.9920390844345093,0.9981092214584351,0.9920390844345093,contradiction,0.9986496567726135,contradiction,0.9959797859191895,,,[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""premise""}]",0.5061728395061729,True,[],,,,,,,0.8958436250686646,0.9908889532089233,0.9893799424171448,0.9893799424171448,0.8359516263008118,0.42070290446281433,,,,,,,sts_large_below_0.85
655,448093,,448093:hypothesis:fra_Latn,,hypothesis,entailment,,,,,A person guards a sculpture.,A person keeps a sculpture.,0.9924302697181702,0.9604913592338562,0.9604913592338562,0.9924302697181702,0.9604913592338562,0.9604913592338562,entailment,0.996647298336029,entailment,0.9665510654449463,,,[],[],0.1636363636363637,True,[],,,,,,,0.8985587954521179,0.9891970753669739,0.8942425847053528,0.8942425847053528,0.8496934771537781,0.26669418811798096,,,,,,,sts_large_below_0.85
288,196673,,196673:premise:fra_Latn,,premise,entailment,,,,,A biker reaches the apex of his ramp while onlookers watch his feat.,A motorcyclist reaches the top of his ramp while spectators watch his feat.,0.9972023963928223,0.9974448680877686,0.9972023963928223,0.9972023963928223,0.9974448680877686,0.9972023963928223,entailment,0.9961351156234741,entailment,0.997423529624939,,,[],[],0.23076923076923073,True,[],,,,,,,0.9036275148391724,0.9937928915023804,0.9938957095146179,0.9937928915023804,0.8489482402801514,0.6413547992706299,,,,,,,sts_large_below_0.85
187,123524,,123524:premise:fra_Latn,,premise,contradiction,,,,,Factory workers standing in uniform next to their product.,The factory workers standing in uniform next to their produce.,0.9877675771713257,0.9954739212989807,0.9877675771713257,0.9877675771713257,0.9954739212989807,0.9877675771713257,contradiction,0.999640703201294,contradiction,0.9996335506439209,,,[],[],0.050000000000000044,True,[],,,,,,,0.9404431581497192,0.9754147529602051,0.9841181039810181,0.9754147529602051,0.8406887054443359,0.7659081816673279,,,,,,,sts_large_below_0.85
776,528520,,528520:hypothesis:fra_Latn,,hypothesis,entailment,,,,,A person is surfing.,A surfer.,0.9908934831619263,0.9865992069244385,0.9865992069244385,0.9908934831619263,0.9865992069244385,0.9865992069244385,entailment,0.9964052438735962,entailment,0.9950320720672607,,,[],[],0.5172413793103448,True,[],,,,,,,0.9469156265258789,0.9913457632064819,0.991814911365509,0.9913457632064819,0.9538227915763855,-0.23334959149360657,,,,,,,bleurt_below_pass_p10
758,517858,,517858:premise:fra_Latn,,premise,entailment,,,,,Older female walking with cane next to flower wreaths.,An older female walks with a cane next to flower crowns.,0.9931578040122986,0.9706286787986755,0.9706286787986755,0.9931578040122986,0.9706286787986755,0.9706286787986755,entailment,0.9981517195701599,entailment,0.9977967739105225,,,[],[],0.1636363636363637,True,[],,,,,,,0.9476796388626099,0.2863321006298065,0.3356037437915802,0.2863321006298065,0.8558769822120667,0.5326353311538696,,,,,,,known_risk_source
759,518461,,518461:hypothesis:fra_Latn,,hypothesis,entailment,,,,,An animal outdoors.,It's an animal out there.,0.9901326894760132,0.9902374148368835,0.9901326894760132,0.9901326894760132,0.9902374148368835,0.9901326894760132,entailment,0.9955198764801025,entailment,0.9685705304145813,,,[],[],0.31818181818181823,True,[],,,,,,,0.9478611350059509,0.9903606176376343,0.9934453964233398,0.9903606176376343,0.9626888632774353,-0.4826679527759552,,,,,,,bleurt_below_pass_p10
287,195920,,195920:hypothesis:fra_Latn,,hypothesis,entailment,,,,,The man is all alone on the ground.,The man is alone on the floor.,0.9810636043548584,0.9825344681739807,0.9810636043548584,0.9810636043548584,0.9825344681739807,0.9810636043548584,entailment,0.9821902513504028,entailment,0.9897050261497498,,,[],"[{""group"":""quantifier"",""original"":{""all"":1},""candidate"":{},""field"":""hypothesis""}]",0.19999999999999996,True,[],,,,,,,0.9894497990608215,0.993841290473938,0.994256317615509,0.993841290473938,0.8710569739341736,0.9334558248519897,,,,,,,sts_base_vs_large_disagreement
314,215221,,215221:hypothesis:fra_Latn,,hypothesis,neutral,,,,,A person is in a waveboader competition.,A person is taking part in a waveboader competition.,0.996536135673523,0.9972042441368103,0.996536135673523,0.996536135673523,0.9972042441368103,0.996536135673523,neutral,0.9949972629547119,neutral,0.9980021119117737,,,[],[],0.13043478260869568,True,[],,,,,,,0.9950165152549744,0.9905276298522949,0.9850045442581177,0.9850045442581177,0.9688803553581238,0.8538420796394348,,,,,,,known_risk_source
780,534650,,534650:hypothesis:fra_Latn,,hypothesis,contradiction,,,,,The person is laying on the ground.,The person is lying on the floor.,0.952278196811676,0.978779137134552,0.952278196811676,0.952278196811676,0.978779137134552,0.952278196811676,contradiction,0.9995025396347046,contradiction,0.9992982149124146,,,[],[],0.1470588235294118,True,[],,,,,,,0.9958785772323608,0.9921262264251709,0.9921380877494812,0.9921262264251709,0.8509881496429443,1.040347933769226,,,,,,,sts_base_vs_large_disagreement
39,27080,,27080:premise:fra_Latn,,premise,entailment,,,,,"A man wearing a gray hooded sweatshirt, blue jeans, and white and gray socks is putting his foot on top of his head.","A man in a gray sweatshirt, blue jeans, and white and gray socks sets foot on his head.",0.996000349521637,0.9251251220703125,0.9251251220703125,0.996000349521637,0.9251251220703125,0.9251251220703125,entailment,0.9898721575737,entailment,0.9698268175125122,,,[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{""in"":1,""on"":1},""field"":""premise""}]",0.15270935960591137,True,[],,,,,,,0.9961361289024353,0.993507981300354,0.771885097026825,0.771885097026825,0.8913343548774719,0.6558305621147156,,,,,,,sts_base_vs_large_disagreement
472,316876,,316876:premise:fra_Latn,,premise,neutral,,,,,A young girl holds a crying infant.,A young girl holds a crying baby.,0.9975473284721375,0.9964913725852966,0.9964913725852966,0.9975473284721375,0.9964913725852966,0.9964913725852966,neutral,0.9991544485092163,neutral,0.9987741112709045,,,[],[],0.11764705882352944,True,[],,,,,,,0.9964659214019775,0.993034839630127,0.9908894896507263,0.9908894896507263,0.8553506731987,1.024065375328064,,,,,,,sts_base_vs_large_disagreement
400,277576,,277576:hypothesis:fra_Latn,,hypothesis,contradiction,,,,,The golfer is preparing food for dinner.,The golfer prepares food for dinner.,0.9971822500228882,0.9962406158447266,0.9962406158447266,0.9971822500228882,0.9962406158447266,0.9962406158447266,contradiction,0.9994262456893921,contradiction,0.9994993209838867,,,[],[],0.10526315789473684,True,[],,,,,,,0.9965157508850098,0.9930972456932068,0.9903385043144226,0.9903385043144226,0.96684730052948,0.8566367626190186,,,,,,,known_risk_source
758,517858,,517858:hypothesis:fra_Latn,,hypothesis,entailment,,,,,An older woman is walking with a cane.,An old woman walks with a cane.,0.9978854060173035,0.9971760511398315,0.9971760511398315,0.9978854060173035,0.9971760511398315,0.9971760511398315,entailment,0.9981517195701599,entailment,0.9978430271148682,,,[],[],0.13043478260869568,True,[],,,,,,,0.9966577291488647,0.9928272366523743,0.9916476011276245,0.9916476011276245,0.9676405191421509,0.7383006811141968,,,,,,,known_risk_source
545,360401,,360401:premise:fra_Latn,,premise,neutral,,,,,A policeman in sunglasses and uniform with other policemen.,A cop in sunglasses and a uniform with other cops.,0.9964563250541687,0.9962242841720581,0.9962242841720581,0.9964563250541687,0.9962242841720581,0.9962242841720581,neutral,0.9942470788955688,neutral,0.9948586225509644,,,[],[],0.21100917431192656,True,[],,,,,,,0.9967305660247803,0.9916549921035767,0.9813546538352966,0.9813546538352966,0.8809630870819092,0.7221552729606628,,,,,,,sts_base_vs_large_disagreement
198,132011,,132011:premise:fra_Latn,,premise,entailment,,,,,"A woman and a man sit on a stone bench, with tall buildings behind them.","A woman and a man are sitting on a rock bench, with tall buildings behind them.",0.9931992888450623,0.9943504929542542,0.9931992888450623,0.9931992888450623,0.9943504929542542,0.9931992888450623,entailment,0.9983224272727966,entailment,0.9982289671897888,,,[],[],0.09933774834437081,True,[],,,,,,,0.9968173503875732,0.993485152721405,0.9935452938079834,0.993485152721405,0.8903162479400635,0.8947490453720093,,,,,,,sts_base_vs_large_disagreement
