source_index,candidate_id,augmented_field,pivot_lang,gold_label,original_premise,original_hypothesis,augmented_premise,augmented_hypothesis,original_sentence,back_translated_sentence,accepted,reasons,semantic_forward_entailment,semantic_backward_entailment,semantic_min,nli_predicted_label,nli_gold_probability,hard_cue_changes,soft_cue_changes,number_cues_before,number_cues_after,change_ratio,length_ratio,source_to_pivot_over_limit,source_to_pivot_truncated,pivot_to_source_over_limit,pivot_to_source_truncated,was_truncated,translation_model,translation_model_revision,verifier_model,verifier_model_revision,risk_score,human_semantic_equivalent,human_label_preserved,human_useful_augmentation,human_notes
427,427:premise:fra_Latn,premise,fra_Latn,contradiction,A man in a black hat holds a small girl on his shoulders.,A man carries his son.,A man in a black hat holds a little girl on his shoulders.,A man carries his son.,A man in a black hat holds a small girl on his shoulders.,A man in a black hat holds a little girl on his shoulders.,True,[],0.9970402121543884,0.9963393211364746,0.9963393211364746,2,0.9991534948348999,[],[],,,0.060869565217391286,1.0175438596491229,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00450718,,,,
411,411:premise:fra_Latn,premise,fra_Latn,neutral,Four band members singing and playing.,They play a gig at a bar,Four members of the band sing and play.,They play a gig at a bar,Four band members singing and playing.,Four members of the band sing and play.,True,[],0.9968453049659729,0.9971622824668884,0.9968453049659729,1,0.9991750121116638,[],[],,,0.2987012987012987,1.0263157894736843,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00397968,,,,
717,717:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,People are standing in a room with a television that has a picture of a boat on the water.,A man sits online in a dark room eating pizza and watching Wheel of Fortune.,People are standing in a room with a television that has a picture of a boat on the water.,"A man is sitting online in a dark room, eating pizza and watching Wheel of Fortune.",A man sits online in a dark room eating pizza and watching Wheel of Fortune.,"A man is sitting online in a dark room, eating pizza and watching Wheel of Fortune.",True,[],0.994082510471344,0.9960103034973145,0.994082510471344,2,0.9995608925819397,[],[],,,0.05660377358490565,1.0921052631578947,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.0063566,,,,
322,322:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A boy is flying in midair while snowboarding in a hilly and wooded area.,the boy is competing in a snowboard competition,A boy is flying in midair while snowboarding in a hilly and wooded area.,the boy is in a snowboarding competition,the boy is competing in a snowboard competition,the boy is in a snowboarding competition,True,[],0.9948456287384033,0.9951710104942322,0.9948456287384033,1,0.9991747736930847,[],[],,,0.14942528735632188,0.851063829787234,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.0059796,,,,
49,49:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,Two men fix a bicycle on a trail.,Two men are out in the mountains.,Two men fix a bicycle on a trail.,Two men are in the mountains.,Two men are out in the mountains.,Two men are in the mountains.,True,[],0.996299684047699,0.9931227564811707,0.9931227564811707,1,0.9631985425949097,[],[],,,0.06451612903225812,0.8787878787878788,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.0436787,,,,
542,542:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,"The football players wear purple pants, gold helmets and white jerseys.",The people are racing cars.,"The football players wear purple pants, gold helmets and white jerseys.",People are racing cars.,The people are racing cars.,People are racing cars.,True,[],0.9944032430648804,0.9874803423881531,0.9874803423881531,2,0.9996237754821777,[],[],,,0.07999999999999996,0.8518518518518519,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01289588,,,,
620,620:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A crane is hoisting someone up next to a building.,The crane is lifting up a car.,A crane is hoisting someone up next to a building.,The crane is lifting a car.,The crane is lifting up a car.,The crane is lifting a car.,True,[],0.9980850219726562,0.9978761672973633,0.9978761672973633,2,0.9994254112243652,[],[],,,0.052631578947368474,0.9,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00269842,,,,
147,147:premise:fra_Latn,premise,fra_Latn,contradiction,Many two-person kayaks fill a river surrounded by trees.,People are in a stadium.,Many kayaks for two people fill a river surrounded by trees.,People are in a stadium.,Many two-person kayaks fill a river surrounded by trees.,Many kayaks for two people fill a river surrounded by trees.,True,[],0.9934250116348267,0.9953482747077942,0.9934250116348267,2,0.9994901418685913,[],[],,,0.22413793103448276,1.0714285714285714,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00708485,,,,
452,452:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A lady pouring tea into tea cups with flower print on them.,a lady pouring wine for guests,A lady pouring tea into tea cups with flower print on them.,a lady pouring wine for the guests,a lady pouring wine for guests,a lady pouring wine for the guests,True,[],0.9960346817970276,0.9958160519599915,0.9958160519599915,2,0.9991704225540161,[],[],,,0.0625,1.1333333333333333,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00501353,,,,
94,94:premise:fra_Latn,premise,fra_Latn,contradiction,"A man in glasses and a dust mask makes chains under a sign reading ""laut jaya.""",A man is indoors watching TV.,"A man with glasses and a dust mask makes chains under a sign that says ""laut jaya"".",A man is indoors watching TV.,"A man in glasses and a dust mask makes chains under a sign reading ""laut jaya.""","A man with glasses and a dust mask makes chains under a sign that says ""laut jaya"".",True,[],0.9890189170837402,0.9903879761695862,0.9890189170837402,2,0.9984171390533447,[],"[{""group"":""space"",""original"":{""under"":1,""in"":1},""candidate"":{""under"":1},""field"":""premise""}]",,,0.12345679012345678,1.0506329113924051,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.11256394,,,,
639,639:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A person swims in a pool by a waterfall.,A person is near the waterfall.,A person swims in a pool by a waterfall.,There's a person near the waterfall.,A person is near the waterfall.,There's a person near the waterfall.,True,[],0.9979641437530518,0.9977228045463562,0.9977228045463562,0,0.9929826259613037,[],[],,,0.16417910447761197,1.1612903225806452,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00929457,,,,
354,354:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A bearded man is wearing a redhead scarf and holding a forked green and white branch.,A man with facial hair is wearing a scarf.,A bearded man is wearing a redhead scarf and holding a forked green and white branch.,A man with facial hair wears a scarf.,A man with facial hair is wearing a scarf.,A man with facial hair wears a scarf.,True,[],0.9974780678749084,0.996320366859436,0.996320366859436,0,0.9973579049110413,[],[],,,0.08860759493670889,0.8809523809523809,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00632173,,,,
729,729:premise:fra_Latn,premise,fra_Latn,contradiction,They blow their trumpets.,The trumpeters are playing fiddles.,They're blowing their trumpets.,The trumpeters are playing fiddles.,They blow their trumpets.,They're blowing their trumpets.,True,[],0.9955267310142517,0.9970183372497559,0.9955267310142517,2,0.9995607733726501,[],[],,,0.1071428571428571,1.24,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.0049125,,,,
430,430:premise:fra_Latn,premise,fra_Latn,neutral,Two men in orange outfits clean up garbage spilled on the street.,Two men are cleaning up garbage that was spilled after a block party.,Two men dressed in orange are cleaning the trash on the street.,Two men are cleaning up garbage that was spilled after a block party.,Two men in orange outfits clean up garbage spilled on the street.,Two men dressed in orange are cleaning the trash on the street.,True,[],0.9970400929450989,0.9941549897193909,0.9941549897193909,1,0.9995736479759216,[],[],,,0.328125,0.9692307692307692,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00627136,,,,
682,682:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A man wearing a colorful suit sits on a sidewalk playing a basset horn to collect money.,A man juggles on the street.,A man wearing a colorful suit sits on a sidewalk playing a basset horn to collect money.,A man juggling in the street.,A man juggles on the street.,A man juggling in the street.,True,[],0.9952263832092285,0.9976685643196106,0.9952263832092285,2,0.969651460647583,[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{""in"":1},""field"":""hypothesis""}]",,,0.1228070175438597,1.0357142857142858,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.13512216,,,,
236,236:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A male is leaping above white water.,A male leaps.,A male is leaping above white water.,A male jumps.,A male leaps.,A male jumps.,True,[],0.9967954754829407,0.9953263998031616,0.9953263998031616,0,0.996517539024353,[],[],,,0.23076923076923073,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00815606,,,,
82,82:premise:fra_Latn,premise,fra_Latn,contradiction,A woman with blond-hair and a pink shirt holds a young boy who appears to be sad.,A woman and a young boy are laughing.,A woman with blond hair and a pink shirt is holding a young boy who looks sad.,A woman and a young boy are laughing.,A woman with blond-hair and a pink shirt holds a young boy who appears to be sad.,A woman with blond hair and a pink shirt is holding a young boy who looks sad.,True,[],0.9964810609817505,0.9972860813140869,0.9964810609817505,2,0.9992203712463379,[],[],,,0.1572327044025157,0.9629629629629629,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00429857,,,,
51,51:premise:fra_Latn,premise,fra_Latn,neutral,"A person holding up a red, yellow and purple striped flag on a street.",The person holds the flag of their home country.,"A person holding a red, yellow and purple stripe flag in the street.",The person holds the flag of their home country.,"A person holding up a red, yellow and purple striped flag on a street.","A person holding a red, yellow and purple stripe flag in the street.",True,[],0.9929296374320984,0.9879141449928284,0.9879141449928284,1,0.9990366697311401,[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{""in"":1},""field"":""premise""}]",,,0.07246376811594202,0.9714285714285714,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.11304919,,,,
286,286:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A group of children wearing colorful hats are smiling at the camera.,Some children are getting their picture taken.,A group of children wearing colorful hats are smiling at the camera.,Some children are photographed.,Some children are getting their picture taken.,Some children are photographed.,True,[],0.9962537288665771,0.9961685538291931,0.9961685538291931,0,0.9911834001541138,[],[],,,0.4285714285714286,0.6739130434782609,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01264805,,,,
346,346:premise:fra_Latn,premise,fra_Latn,contradiction,A bunch of police officers are standing outside a bus.,The police officers are driving in a car.,A group of police officers are standing in front of a bus.,The police officers are driving in a car.,A bunch of police officers are standing outside a bus.,A group of police officers are standing in front of a bus.,True,[],0.9971960783004761,0.9948204755783081,0.9948204755783081,2,0.9995948672294617,[],"[{""group"":""space"",""original"":{""outside"":1},""candidate"":{""front"":1,""in"":1},""field"":""premise""}]",,,0.1964285714285714,1.0740740740740742,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.10558466,,,,
95,95:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A man in a blue shirt playing the drums and singing.,A man is playing drums and singing at the same time.,A man in a blue shirt playing the drums and singing.,A man plays drums and sings at the same time.,A man is playing drums and singing at the same time.,A man plays drums and sings at the same time.,True,[],0.996404767036438,0.9939975738525391,0.9939975738525391,0,0.973518431186676,[],[],,,0.11340206185567014,0.8653846153846154,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.03248399,,,,
780,780:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,Someone in a blue coat and white sneakers is airborne.,The person is laying on the ground.,Someone in a blue coat and white sneakers is airborne.,The person is lying on the floor.,The person is laying on the ground.,The person is lying on the floor.,True,[],0.952278196811676,0.978779137134552,0.952278196811676,2,0.9992982149124146,[],[],,,0.1470588235294118,0.9428571428571428,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.04842359,,,,
125,125:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,One climber helps another in the snow.,The two men are walking unobstructed in the snow.,One climber helps another in the snow.,The two men are walking unobstructed through the snow.,The two men are walking unobstructed in the snow.,The two men are walking unobstructed through the snow.,True,[],0.995595395565033,0.9960935711860657,0.995595395565033,2,0.9850014448165894,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{""through"":1},""field"":""hypothesis""}]",,,0.08737864077669899,1.1020408163265305,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.11940316,,,,
757,757:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A man in a green striped shirt drums furiously.,The man is playing drums.,A man in a green striped shirt drums furiously.,The man plays drums.,The man is playing drums.,The man plays drums.,True,[],0.9978145360946655,0.9962206482887268,0.9962206482887268,0,0.9952353835105896,[],[],,,0.15555555555555556,0.8,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00854397,,,,
763,763:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A man hiking with a large backpack and two poles near a collection of pointy white rocks.,The man hiking is caucasian.,A man hiking with a large backpack and two poles near a collection of pointy white rocks.,The man who hikes is Caucasian.,The man hiking is caucasian.,The man who hikes is Caucasian.,True,[],0.9978296160697937,0.9970532655715942,0.9970532655715942,1,0.9989275336265564,[],[],,,0.15254237288135597,1.1071428571428572,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.0040192,,,,
537,537:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A man walks on a fancy sidewalk next to an abandoned bar.,the man is going to meet a friend for drinks,A man walks on a fancy sidewalk next to an abandoned bar.,the man is going to meet a friend to drink,the man is going to meet a friend for drinks,the man is going to meet a friend to drink,True,[],0.9967455863952637,0.996982753276825,0.9967455863952637,1,0.9990019202232361,[],[],,,0.046511627906976716,0.9545454545454546,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00425249,,,,
434,434:premise:fra_Latn,premise,fra_Latn,entailment,three people standing in line.,Some people are standing.,Three people in line.,Some people are standing.,three people standing in line.,Three people in line.,True,[],0.9948286414146423,0.9850594997406006,0.9850594997406006,0,0.9841623306274414,[],[],,,0.17647058823529416,0.7,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.03077817,,,,
203,203:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A father and his son and daughter play by the waters edge.,A father is spending his saturday with his kids,A father and his son and daughter play by the waters edge.,A father spends his Saturday with his children.,A father is spending his saturday with his kids,A father spends his Saturday with his children.,True,[],0.9972733855247498,0.9925766587257385,0.9925766587257385,1,0.9858864545822144,[],[],,,0.17021276595744683,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.02153689,,,,
444,444:premise:fra_Latn,premise,fra_Latn,contradiction,Two people with hard hats on standing on a brick wall.,No one is wearing protective gear.,Two people in hard hats standing on a brick wall.,No one is wearing protective gear.,Two people with hard hats on standing on a brick wall.,Two people in hard hats standing on a brick wall.,True,[],0.9969555139541626,0.9962604641914368,0.9962604641914368,2,0.9995512366294861,[],"[{""group"":""space"",""original"":{""on"":2},""candidate"":{""on"":1,""in"":1},""field"":""premise""}]",,,0.06796116504854366,0.9074074074074074,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.1041883,,,,
421,421:premise:fra_Latn,premise,fra_Latn,entailment,A man is standing next to a vehicle in a city setting.,Someone is standing by a car,A man is standing next to a vehicle in a city.,Someone is standing by a car,A man is standing next to a vehicle in a city setting.,A man is standing next to a vehicle in a city.,True,[],0.9949989318847656,0.9934825301170349,0.9934825301170349,0,0.993198812007904,[],[],,,0.07999999999999996,0.8518518518518519,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01331866,,,,
266,266:premise:fra_Latn,premise,fra_Latn,contradiction,Young African people drum in the streets.,Asian girls dancing in the streets.,Young Africans are playing drums in the streets.,Asian girls dancing in the streets.,Young African people drum in the streets.,Young Africans are playing drums in the streets.,True,[],0.9975300431251526,0.9972448348999023,0.9972448348999023,2,0.9990754127502441,[],[],,,0.1685393258426966,1.170731707317073,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00367975,,,,
323,323:premise:fra_Latn,premise,fra_Latn,entailment,"A young man is having his picture taken in front of a picture of an Asian sports team, while a child walks in a ball cap walks in front of the picture.",A young man gets his photo taken.,"A young man is photographed in front of a photo of an Asian sports team, while a child in a ball cap is walking in front of the photo.",A young man gets his photo taken.,"A young man is having his picture taken in front of a picture of an Asian sports team, while a child walks in a ball cap walks in front of the picture.","A young man is photographed in front of a photo of an Asian sports team, while a child in a ball cap is walking in front of the photo.",True,[],0.9948893785476685,0.9946927428245544,0.9946927428245544,0,0.9977287650108337,[],[],,,0.19999999999999996,0.8874172185430463,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00757849,,,,
84,84:premise:fra_Latn,premise,fra_Latn,entailment,A man dressed in all green with his face covered by a bandanna is working outdoors with heavy machinery.,A man with a bandanna is outside.,A man dressed in green clothes and covered in bandanas works outside with heavy machinery.,A man with a bandanna is outside.,A man dressed in all green with his face covered by a bandanna is working outdoors with heavy machinery.,A man dressed in green clothes and covered in bandanas works outside with heavy machinery.,True,[],0.9646048545837402,0.9633802175521851,0.9633802175521851,0,0.9876981377601624,[],"[{""group"":""quantifier"",""original"":{""all"":1},""candidate"":{},""field"":""premise""},{""group"":""space"",""original"":{""in"":1},""candidate"":{""in"":2,""outside"":1},""field"":""premise""}]",,,0.19587628865979378,0.8653846153846154,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.24892164,,,,
215,215:premise:fra_Latn,premise,fra_Latn,entailment,"A boy watches his classmates play in a courtyard, looking from above.",A boy watches his classmates play.,"A boy watches his classmates play in a courtyard, looking up.",A boy watches his classmates play.,"A boy watches his classmates play in a courtyard, looking from above.","A boy watches his classmates play in a courtyard, looking up.",True,[],0.9950024485588074,0.9693567752838135,0.9693567752838135,0,0.9977884292602539,[],[],,,0.09230769230769231,0.8840579710144928,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.0328548,,,,
618,618:premise:fra_Latn,premise,fra_Latn,entailment,"A person, whose face is blocked, is working on a large wooden loom.","A person, whose face is blocked, is working on a wooden loom.",A person with a blocked face works on a large wooden weaver.,"A person, whose face is blocked, is working on a wooden loom.","A person, whose face is blocked, is working on a large wooden loom.",A person with a blocked face works on a large wooden weaver.,True,[],0.9636885523796082,0.9836710691452026,0.9636885523796082,0,0.9846476316452026,[],[],,,0.25984251968503935,0.8955223880597015,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.05166382,,,,
790,790:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A girl in a floral bathing suit jumping on the beach in front of the waves.,A five year old girl is on vacation with her family.,A girl in a floral bathing suit jumping on the beach in front of the waves.,A five-year-old girl is on vacation with her family.,A five year old girl is on vacation with her family.,A five-year-old girl is on vacation with her family.,True,[],0.9968736171722412,0.9966367483139038,0.9966367483139038,1,0.9981293082237244,[],[],,,0.038461538461538436,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00523394,,,,
203,203:premise:fra_Latn,premise,fra_Latn,neutral,A father and his son and daughter play by the waters edge.,A father is spending his saturday with his kids,A father and his son and daughter are playing by the water.,A father is spending his saturday with his kids,A father and his son and daughter play by the waters edge.,A father and his son and daughter are playing by the water.,True,[],0.9951089024543762,0.9844921827316284,0.9844921827316284,1,0.9939390420913696,[],[],,,0.11111111111111116,1.0172413793103448,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.02156878,,,,
543,543:premise:fra_Latn,premise,fra_Latn,entailment,A group of men in hard hats traveling over the ocean in a small boat.,A group of men travel over an ocean.,A group of men in hard hats traveling across the ocean in a small boat.,A group of men travel over an ocean.,A group of men in hard hats traveling over the ocean in a small boat.,A group of men in hard hats traveling across the ocean in a small boat.,True,[],0.9937625527381897,0.9945072531700134,0.9937625527381897,0,0.9976776242256165,[],"[{""group"":""space"",""original"":{""in"":2,""over"":1},""candidate"":{""in"":2},""field"":""premise""}]",,,0.05714285714285716,1.0289855072463767,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.10855982,,,,
452,452:premise:fra_Latn,premise,fra_Latn,contradiction,A lady pouring tea into tea cups with flower print on them.,a lady pouring wine for guests,A lady pouring tea into cups of tea with floral prints on them.,a lady pouring wine for guests,A lady pouring tea into tea cups with flower print on them.,A lady pouring tea into cups of tea with floral prints on them.,True,[],0.991635799407959,0.9944610595703125,0.991635799407959,2,0.9990946054458618,[],[],,,0.1311475409836066,1.0677966101694916,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.0092696,,,,
326,326:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A boy in a blue life jacket jumps into the water.,There is a boy jumping into the water to play.,A boy in a blue life jacket jumps into the water.,There's a boy who jumps into the water to play.,There is a boy jumping into the water to play.,There's a boy who jumps into the water to play.,True,[],0.9968331456184387,0.9955418705940247,0.9955418705940247,1,0.9927746057510376,[],[],,,0.11827956989247312,1.0217391304347827,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01168352,,,,
